i,TE,err TE,p-value
56,0.027087749171789355,0.034624796306013006,0.43402520339209394
57,0.0255246817260395,0.03321684131467125,0.4422341882881007
58,0.02436726307224335,0.03514360435598973,0.488081987845125
59,0.024300473594680017,0.034067324286408684,0.4756555760286152
60,0.025242627189802302,0.03585671236365577,0.48144142833531056
61,0.02428062746858395,0.03375217238024795,0.4719070042574678
62,0.023896938520798217,0.030327018194105933,0.4307112066173677
63,0.0258981959150546,0.0327581471772142,0.42918448987886615
64,0.027211368802664393,0.0343900162550439,0.42879356527517487
65,0.02672845996334261,0.032199641128278965,0.406490361083677
66,0.028475323254642748,0.029753370055556786,0.3385443860575412
67,0.02788724455361713,0.03414013769040564,0.4140162792033071
68,0.026942511524646107,0.03426365189916419,0.43167462357253195
69,0.025120408589060617,0.033681979692664676,0.45578127784500366
70,0.026007844586900197,0.03612568502459877,0.4715701382792086
71,0.024553728585358425,0.03219288238465637,0.44563830616468336
72,0.023148195425827578,0.03466360473115596,0.504264209930515
73,0.020748324049579714,0.03398286415281647,0.5414958500626916
74,0.024413869197708937,0.033863832151959906,0.47094501303277037
75,0.022433273532154963,0.03103389916355753,0.4697637388501801
76,0.022314922788453928,0.032486788781714834,0.49215064373254735
77,0.02338806722096476,0.027885932923074386,0.40163495541011374
78,0.022551780899034868,0.030719235351223454,0.4628721167831902
79,0.023602706897467574,0.02846827236315044,0.40705453600380914
80,0.023323702572227933,0.033745182347918644,0.48945787849648337
81,0.026861829823249472,0.036136033090122026,0.45726797117331985
82,0.029786755246054564,0.0358680434475806,0.4062822227540863
83,0.03222227955376478,0.03188477761915042,0.31221507457844
84,0.031258544191747784,0.03267533414308,0.33874879824820625
85,0.02799073231024951,0.03058391222816857,0.36008088103069613
86,0.02523038458451521,0.02958408378530221,0.3937500150434752
87,0.024137179678867526,0.031100461232956726,0.43768782292160546
88,0.02524982566445888,0.03305718518507024,0.4449729574602239
89,0.027043251389269995,0.033149849693707996,0.4146213665151379
90,0.03064090765728167,0.03331867750180767,0.35776532397260885
91,0.031212167746047403,0.03385049136142522,0.3564975313194436
92,0.030479238899108196,0.03568524807294459,0.39304230996418754
93,0.02959887489198254,0.03200018059331203,0.35498691204390886
94,0.03228116072200993,0.028787921608786415,0.26214149939420417
95,0.035895271742180435,0.03470630966904112,0.30101565594310564
96,0.03432042519145673,0.03091882051387389,0.26699157831819775
97,0.0411005213405824,0.033089648882414245,0.2142011350556532
98,0.04628186945012258,0.030717763150639604,0.13189244942046163
99,0.03506794769066668,0.027181053552762603,0.19699460487845233
100,0.03506794769066668,0.031471135504005994,0.26515512118411433
