Pair,tau12,error tau12,r,error r
tau19->22,0.18388047595678933,0.48633868417150405,0.10871960494703262,0.09997051972879999
tau19->23,0.9686248852304769,0.7978921271821975,-0.16273169172553117,0.10538681483001484
tau19->24,0.06647250336010824,0.24370792426052182,0.08368443769166009,0.09521799399882813
tau19->25,0.5102547883492969,0.5211506212071201,-0.1154930878968601,0.11230177737873238
tau19->26,1.2907165531471845,0.8071025266060529,0.2036858481217487,0.10344523360086226
tau19->27,0.596004523938182,0.4304669100106845,-0.1572421122429746,0.11283017835026643
tau19->28,0.08119781368417267,0.2796143404998449,0.16758272011019718,0.10836969934551685
tau19->29,0.044333776683399,0.43178803909020147,-0.08006201755346039,0.09930308992262524
tau19->30,0.8998421272032806,0.9361580463756238,-0.2815532954002989,0.0880805991281221
tau19->31,0.05869434428594566,0.3227541660750493,0.06915120001760007,0.0872370492235992
tau19->32,0.10534970652852485,0.6200695181350389,0.19288083371135004,0.06772861883379498
tau19->33,0.0285660306708947,0.45352455203158915,-0.040297679713458746,0.09838198738013142
tau19->34,0.8783432404650782,0.7347443334619359,0.33155326722176803,0.0975716585620609
tau19->35,0.07347808010687157,0.48676340515381883,0.07179865124751758,0.0984225214029182
tau19->36,0.17272480630134354,0.4189562138280486,-0.12160647839464539,0.10625317002122386
tau20->1,0.04195728487062151,0.5172481721062274,-0.10850733225474958,0.0725948217643926
tau20->2,1.3334526224909122,1.1548033060746357,-0.18032741412165995,0.09946841789910502
tau20->3,0.04030826093010425,0.5678437591960367,0.0908991727530321,0.08438815198315465
tau20->4,0.9048155078086071,0.9862527542939141,0.2775295680142582,0.1084107984908638
tau20->5,0.05520911266008247,0.30516772590384506,0.030125696925111266,0.07114780201030588
tau20->6,2.8072089447615993,1.685466714395145,-0.34710497145023794,0.0779273545595423
tau20->7,0.0176608976131653,0.6281771699361737,-0.013573259957527006,0.09481322667056825
tau20->8,0.27495626904595477,0.777760527484409,0.08139681177565662,0.12038393205199067
tau20->9,1.9517064206049097,2.4431991757286897,-0.3485848731425617,0.08814770105474246
tau20->10,3.932363930557196,4.526327855891785,0.8275875847723411,0.03462856588013207
tau20->11,0.10725525112625896,0.4297415759087048,-0.06049262823772275,0.07392074291329152
tau20->12,2.170509186786805,1.4077870553995186,-0.2918870187312425,0.09131428932869416
tau20->13,0.5455859199342479,1.2032500564719861,0.25656414124297067,0.07875445862763472
tau20->14,0.2153907403057719,0.49902676382044947,0.21586993365323462,0.10499101766893396
tau20->15,0.4576279673328303,1.4931881017259578,-0.2111031809882263,0.0730797107553353
tau20->16,0.9886412224824189,1.2083276908686882,-0.3534446018902597,0.08197428055701306
tau20->17,0.08867577295680555,0.4866130639512548,0.06488744835918706,0.0841667845075783
tau20->18,0.07277865451058035,0.6132628440957191,-0.0617010584783221,0.12064593453034292
tau20->19,0.13700516397460516,1.1146607095156882,-0.010829717157640206,0.10008689154251608
tau20->20,16.171982259320014,6.070715058911372,1.0,0.0
tau20->21,0.5057956116271181,0.6154767254665078,0.09022331666098284,0.1021866910111677
tau20->22,0.3460210681064633,0.7410509656058354,-0.17597652677592016,0.10231030671834447
tau20->23,1.424182380164725,1.0764532516987249,0.2472986774525596,0.10425875390928857
tau20->24,0.14443275564553468,0.4365132797115407,-0.15992237366535464,0.09971292661370927
tau20->25,0.06190740808838028,0.42984322236720385,-0.033809755628652155,0.11031371888031696
tau20->26,0.02463227984238064,0.5698726296731045,0.08104951548250426,0.10266198816513007
tau20->27,0.3973280966546144,0.44979638633690083,-0.11696399033808966,0.1035666986242568
tau20->28,0.06404154487032998,0.23554341968083792,0.05282720862195462,0.11386650308252796
tau20->29,0.09688608175938333,0.591705606382083,0.09381498979995942,0.10219359339107562
tau20->30,0.7703678227263185,0.6628633502450676,-0.1383326347954118,0.08580005333805621
tau20->31,0.81492742936007,0.8671791595968927,0.17768561884014575,0.10448692119267408
tau20->32,0.08395438590708612,0.49350753950725174,0.09413729796566957,0.08156080910656499
tau20->33,2.0430208811081805,2.0367564751921274,0.34951400294723217,0.0790192250284005
tau20->34,1.2317351298324444,1.2742698304346622,-0.45890120503261045,0.08500425280828673
tau20->35,1.4703261052224703,1.7867222998766201,0.3613294107933634,0.08704183432055146
tau20->36,0.2736546078337905,0.8947176442091358,0.2123349417876506,0.08593307167333084
tau21->1,4.0206788479382825,3.0973128944095145,-0.20704948740385276,0.07179454108138555
tau21->2,0.7959461482197346,2.394988036038236,0.16151951316841767,0.10335680627664963
tau21->3,0.009135368874637916,1.101784139931214,0.03336040030892159,0.08205681735326027
tau21->4,1.9470085431871929,2.016614687380109,0.14822970898874738,0.07969201323828548
tau21->5,0.30847973277644386,1.7262547910284898,0.12299447050102551,0.06541280899131088
tau21->6,0.37263461696527655,1.4620360602981974,-0.07282822796912368,0.0703965675387207
tau21->7,1.2823123024033638,2.2725398811625754,0.08525532109318956,0.08579601261298594
tau21->8,0.4389629797005661,1.4083744412265253,0.056995821064337544,0.09082879242754432
tau21->9,0.14771817349756056,2.2938769318589953,0.01227724733847382,0.10243620247563802
tau21->10,1.1061616665287792,3.3509466260033127,0.19298471697205283,0.08531227711739235
tau21->11,1.5076357136694991,1.828411557000194,0.05566028784032938,0.06760682443899627
tau21->12,0.028760058318605793,1.6556114565389195,0.004466741016062965,0.09982823518150699
tau21->13,0.45912705628724954,1.7927761722896245,0.12085152959885599,0.0843716313608027
tau21->14,0.07840496764311344,0.746889017014876,-0.03390447761625428,0.07796901247097557
tau21->15,0.6231696613573245,2.1769052301016716,0.0829849998541856,0.06774927318131375
tau21->16,0.526357049186265,1.354775914074818,-0.11659900945598664,0.07331012774327911
tau21->17,0.6041192237452868,2.0396275125887393,-0.0311023439462944,0.08727930101511543
tau21->18,0.1242422521038627,1.5387683466986941,-0.009077619457196805,0.09079439486515531
tau21->19,0.03393115242272782,2.305185882763302,-0.0031491558557467584,0.09910114116029786
tau21->20,1.6291175325172795,2.2351045017788036,0.09022331666098284,0.1021866910111677
tau21->21,33.98855756911477,11.22026536800361,1.0,0.0
tau21->22,1.4020847322959744,8.821061778220466,-0.9145898107118694,0.018659754907833406
tau21->23,11.712948731814803,8.677820670276391,0.8705749990453145,0.027874301333263192
tau21->24,28.233677177199894,5.937373170650544,-0.9419482590421908,0.008537965975585248
tau21->25,5.306185708994406,5.934999041168354,-0.07199120411192925,0.09053395472446879
tau21->26,1.4866756222208535,1.7071172899119742,0.0977094114358629,0.07590088750892943
tau21->27,0.46076668339085797,1.8658356449505749,-0.2726280387153266,0.08518482310926882
tau21->28,0.36316293197820104,0.820861143050608,-0.08988982561005059,0.08284007430376954
tau21->29,7.913558005457106,4.206182988055564,0.23987674874819093,0.08209623717723559
tau21->30,0.004267644568360782,1.2309463891181958,0.051336393613349726,0.085448606875486
tau21->31,1.0256012743769136,3.7684638594436786,-0.019260284270912562,0.08280945391947253
tau21->32,0.8422403967662854,1.971098435874042,-0.02722694677751116,0.05720344602885256
tau21->33,9.379374436507618,5.2073849558492284,0.3431791061776794,0.10516238364339717
tau21->34,4.17274296015048,2.450226231943823,-0.19453827623809866,0.09008672564255264
tau21->35,2.722235069816652,2.7954516406491354,0.16364038480075246,0.101089320066136
tau21->36,23.415501665681475,7.612695917911895,-0.737233214946119,0.04391207509306373
tau22->1,0.4306294823924851,2.4151045475985313,0.13867423990165517,0.0761921351488904
tau22->2,11.70177428391871,4.375981741982391,-0.24053017839867444,0.09372876814000712
tau22->3,0.21644269516261297,3.329247002748405,-0.004107898645751543,0.09008042265176058
tau22->4,0.7578887639730219,1.5597386693751618,-0.0629889058358016,0.08308911648212934
tau22->5,6.316842965488704,3.6455163686707985,-0.14726469681705479,0.0819979026503422
tau22->6,4.709888443843577,3.163166948083721,0.13069988430335044,0.08833692803574462
tau22->7,4.621469547099335,3.9642103803897846,-0.12886807594025723,0.09046096978768547
tau22->8,2.9225768419977722,2.7067027570165014,-0.14334772559853623,0.08218925894374023
tau22->9,9.19981384083757,5.524500757651168,0.10694873549270284,0.10550358915013006
tau22->10,1.5223768471169543,4.212624333369941,-0.16443236206341524,0.08915360836766383
tau22->11,2.2539978428650556,3.0850010440817095,-0.13988456499316237,0.07454291852062281
tau22->12,8.63346714999331,5.19176201455644,-0.13254555296747475,0.08730668635140537
tau22->13,1.0478762144473768,2.033065287649225,-0.060824129273357,0.09284176908043153
tau22->14,1.209594547463085,1.9270183204416351,0.052263595614099205,0.08338731885128249
tau22->15,10.939282089493389,5.057421127057847,-0.1076834170075422,0.07583446986754676
tau22->16,4.7076007677533935,3.1968577436103076,0.2050787222237768,0.08864491493495263
tau22->17,1.7974298100132955,2.4827728256209003,-0.07281870535156357,0.08599524013016421
tau22->18,1.264071745067468,2.1070197676116327,-0.07013401970456737,0.08622622569724857
tau22->19,2.5996256010355867,3.2069785148904875,0.10871960494703262,0.09997051972879999
tau22->20,4.834371916754746,4.300673761308429,-0.17597652677592016,0.10231030671834447
tau22->21,13.320704349298646,11.294681629118358,-0.9145898107118694,0.018659754907833406
tau22->22,40.48330778192838,9.65100325914146,1.0,0.0
tau22->23,7.444595544472698,10.333269317531611,-0.8831367420758611,0.02219010754207804
tau22->24,13.246912006022582,7.0308802648763695,0.9450269827633823,0.009440814277101998
tau22->25,0.7072468455679942,1.3721423743708825,-0.03998821339173226,0.08292632043080544
tau22->26,1.6927160646529278,2.9840105180535392,-0.030006466767603594,0.07760570583936147
tau22->27,1.257694514336843,2.0995780094045218,0.1662104850581346,0.08318331013473695
tau22->28,1.864285320075708,1.266865453067865,0.1531273751626465,0.07987208600309784
tau22->29,0.08810353213901101,2.0024555774346906,-0.12431576145640454,0.07776230423474303
tau22->30,5.557235183086432,3.195781005508329,-0.13447531034703591,0.08765475568187106
tau22->31,0.13305531213308205,1.8103938760578122,0.09850058937709692,0.09387950412434601
tau22->32,0.036421096667749044,1.559402046730564,-0.0018181130148457612,0.07043655439505764
tau22->33,8.034164856135702,4.964719337660781,-0.25790046744663625,0.10104812653029564
tau22->34,1.3021175667064326,3.9782534210479517,0.3399746485109916,0.09197974813642068
tau22->35,4.392034670074191,3.3345002099370546,-0.11620721639528088,0.09259198386955778
tau22->36,13.846710889229403,6.581757349521628,0.5997090526191748,0.053682392301196175
tau23->1,1.6078640554040393,1.8492942902177816,-0.06485925135187359,0.07897349798036647
tau23->2,1.8488943907609892,2.0840104191303337,0.1741952555195274,0.10300702090248806
tau23->3,2.1399182083169914,1.8258614132812725,-0.11430477240021973,0.08386791109012796
tau23->4,1.7118557252696092,1.8645313222621636,0.16804832165042943,0.07564614778650544
tau23->5,0.847452173503021,2.5016705165092072,0.2179427708412639,0.07511243013390667
tau23->6,3.565788730829117,4.399756587001942,-0.34109037221271726,0.06825747978420413
tau23->7,3.1986159570580996,2.760880580492958,0.14777279442104735,0.08239181039946233
tau23->8,0.6700813239546656,2.849220786028324,0.2720684515966926,0.08129044538042268
tau23->9,1.7595670320312669,2.766583378134435,-0.12851244765788353,0.1090500889062513
tau23->10,1.6171236296284717,3.184980670537744,0.17590716162068842,0.10157730001708637
tau23->11,5.105904681781329,2.5358915772002724,0.1900572356510037,0.07111714738680844
tau23->12,0.6922846707752051,1.3333757879124601,0.06421258432584029,0.09505830378245211
tau23->13,0.6317483755752857,1.9926694871491182,0.027859398308554734,0.09062648337131576
tau23->14,0.08175365359519769,0.6055265918054773,0.05893478907348774,0.07307704267054047
tau23->15,0.32224813066596303,1.368960204292983,0.052892570296106604,0.06593694630618263
tau23->16,2.9429395097942948,3.6964924137769,-0.4139619659952532,0.06679576973307313
tau23->17,3.7153585453806572,2.6133545592843372,0.18816251581862195,0.08516145623481686
tau23->18,0.6000566051521112,2.150507859523133,0.1833418579830347,0.08050871413569907
tau23->19,1.0753732783685408,2.8063380728756924,-0.16273169172553117,0.10538681483001484
tau23->20,6.050277656838594,3.519043976749138,0.2472986774525596,0.10425875390928857
tau23->21,5.8034023793601435,8.727081544423845,0.8705749990453145,0.027874301333263192
tau23->22,0.5462550991984236,7.750571794232305,-0.8831367420758611,0.02219010754207804
tau23->23,21.045328882472784,8.50842056837553,1.0,0.0
tau23->24,18.20163056756346,5.400060339178542,-0.8679843911159882,0.01716790586784425
tau23->25,1.681399237104109,1.8531971933460984,0.21127169474564725,0.08425448799373209
tau23->26,1.9165141564950978,2.2530939673131933,-0.19632796950830705,0.07404683568284759
tau23->27,4.996356753709503,12.506437672813304,0.02748645202685639,0.08994880424556145
tau23->28,3.474435636793774,1.8631211472618117,-0.32436492801257644,0.07728168138061953
tau23->29,0.549575158617309,1.5250017746843099,0.04228391037815375,0.08591403617488336
tau23->30,1.8599772448041776,2.3079659864077757,0.2244880511769945,0.0811018183107324
tau23->31,1.4956939704326941,2.0314162715338275,0.05800619685946726,0.07973620527797382
tau23->32,0.09468501316270923,1.8443137556610394,-0.14001165143986308,0.06113665919311738
tau23->33,17.52796021313534,5.81407976534146,0.32760662933669593,0.10364896369294431
tau23->34,15.02633802265755,4.311715071275989,-0.5423781388848329,0.06874659137259584
tau23->35,3.664713679862189,2.792466747532748,0.19477580417752874,0.09553086932755821
tau23->36,10.601083967568028,3.798888761571679,-0.4828792872662376,0.06494038278803689
tau24->1,0.8821298465787587,4.188739397894048,0.24493473346124428,0.0697371895693814
tau24->2,9.906322215677411,4.55853322973949,-0.17230749262634637,0.09158914050951783
tau24->3,0.18167874586475175,1.9880693463253267,-0.00571087128605576,0.0749330477699669
tau24->4,0.9987474132314162,2.087911974672387,-0.12002387989837097,0.08112813038696938
tau24->5,2.6223361359713917,2.559320997401718,-0.08350154693923881,0.0783486043062613
tau24->6,3.4720387653752462,2.8474258114434883,0.1416469104351201,0.06793185682568002
tau24->7,0.6198135102479452,2.4833065671109456,-0.021000613607990944,0.08128470110902446
tau24->8,1.9425687498598543,2.623232767983417,-0.11738782417823815,0.08908437446473556
tau24->9,4.3795318132704,3.5821391695386655,0.08408197303986374,0.09412040745565635
tau24->10,0.8782692230428338,4.604613850635877,-0.1730864809428785,0.0878396119907369
tau24->11,0.21817528814900997,1.6309214155281002,-0.018379458961911243,0.0700312713755597
tau24->12,0.6788543568593164,5.212816297527664,-0.009207760139690031,0.08416076867593895
tau24->13,0.08788622260425288,2.2921348962610857,-0.10289839661187469,0.0794498092941312
tau24->14,0.8305769188350561,1.790823231950507,0.04041234176870999,0.08237590236454867
tau24->15,3.4098650385922653,3.7791503471253143,-0.043469011119647086,0.07402911270831143
tau24->16,3.146657745640402,2.623777725638981,0.1919829385327356,0.07120357725418285
tau24->17,0.4470403648533454,1.931915050118978,0.021913405395139515,0.08160000523223661
tau24->18,1.2081262622351345,2.193838621742205,-0.069361151144295,0.08745254737985676
tau24->19,0.10352548177713765,2.689241287285126,0.08368443769166009,0.09521799399882813
tau24->20,2.9117083575464195,3.953717541250729,-0.15992237366535464,0.09971292661370927
tau24->21,7.333326437724488,12.949639857506678,-0.9419482590421908,0.008537965975585248
tau24->22,16.535525699623783,12.146279148626693,0.9450269827633823,0.009440814277101998
tau24->23,4.443699834406624,10.779206203366185,-0.8679843911159882,0.01716790586784425
tau24->24,16.593986866794516,7.309174738824071,1.0,0.0
tau24->25,0.3433468716454688,1.1643650102319039,-0.021610855338565087,0.07672260416850205
tau24->26,0.12347292482615536,1.0484984906623391,0.013526140665305095,0.06969507722065556
tau24->27,0.11390047469652273,1.9442076499315242,0.1707813729496197,0.07550560527195316
tau24->28,8.50273602843668,4.426832030329468,0.18948524106529396,0.07550672083657588
tau24->29,3.4420471196355176,3.432069310133378,-0.20809863627873054,0.07180482511150668
tau24->30,1.7491656011392147,2.6138994860771327,-0.04498533246533161,0.08646684460802798
tau24->31,0.09554022014956169,1.6291831699989359,0.05962046266397426,0.09069897306890731
tau24->32,2.8092229463676897,2.9928131663633657,0.09995781299112513,0.06920238437308007
tau24->33,5.896291022528553,7.351569467496604,-0.3523371784829152,0.09022472709633754
tau24->34,0.40276308000780525,3.6495270496783334,0.3034828153289325,0.08637696653789653
tau24->35,4.520705853605845,4.206317171281281,-0.08893924062464033,0.10052310151126412
tau24->36,18.23095608699354,7.272758596903103,0.6244445617607232,0.05092102330151507
tau25->1,0.11471363745105907,2.2843710615440047,-0.007071581393021922,0.10318370434786636
tau25->2,7.242983713479197,5.627478034371635,-0.13675477854235127,0.1093765861253437
tau25->3,2.4250545622183814,4.5610863578924405,-0.04759249854128604,0.11980234449965103
tau25->4,4.693451073712398,5.243674248843436,0.24555807806510876,0.1280670942218386
tau25->5,4.401760643486956,3.46749529344539,-0.10948181021822366,0.07269021439863096
tau25->6,0.9468277587497997,2.601308770833079,-0.03232483034490309,0.10435331433287055
tau25->7,2.799844946481637,5.003401901057611,-0.06190566353640629,0.1148406379646593
tau25->8,15.722121426825174,10.280557938648359,0.4728123781408383,0.08892574333603083
tau25->9,8.923349479290271,7.573926727917851,-0.08594585964390246,0.12235434248326586
tau25->10,6.415731918955451,7.026929551478533,-0.20119595154322653,0.11550404181881468
tau25->11,0.1372091063936884,2.6888666770766694,-0.009128347170200338,0.10699130064377164
tau25->12,12.172257860368974,5.8603892281527825,0.17007114955221847,0.10598360591630472
tau25->13,0.3681680828430741,3.0286744735478903,-0.05547512640534132,0.11493300740524116
tau25->14,13.127053824076038,5.685743029632622,0.5039032228129773,0.09257247230829152
tau25->15,8.206971640418981,4.794717674177211,-0.08469615937395222,0.06933605413997809
tau25->16,1.0781178682535764,2.4994964120078915,-0.05335710948212959,0.10700590024628875
tau25->17,6.752852714288954,5.431381294529134,0.25364253775582035,0.11120329556414575
tau25->18,11.517781641591528,7.304124316951265,0.30652794349688406,0.10018451495841137
tau25->19,2.462085821358861,4.566375381156723,-0.1154930878968601,0.11230177737873238
tau25->20,1.3409358172595423,4.210212515202082,-0.033809755628652155,0.11031371888031696
tau25->21,12.867446116940279,10.350423253169387,-0.07199120411192925,0.09053395472446879
tau25->22,0.5260353979250871,1.8143552726305496,-0.03998821339173226,0.08292632043080544
tau25->23,3.0291051754195673,3.971897810039662,0.21127169474564725,0.08425448799373209
tau25->24,0.05973479480495584,0.9999820608198904,-0.021610855338565087,0.07672260416850205
tau25->25,30.44784987985265,9.843131551955372,1.0,0.0
tau25->26,11.380956236683916,15.741881319162509,-0.8764404117143137,0.02277609931830817
tau25->27,3.8729229300748877,11.452389512921789,0.9258463873056385,0.01114371687755094
tau25->28,24.846260599719113,6.958236844866929,-0.9308545885834729,0.00967468674793302
tau25->29,16.15355597536428,16.167675334233596,-0.8115461654937809,0.03503290071881842
tau25->30,2.5506631474189922,2.9488778074569852,0.13284909929840932,0.1037602142261839
tau25->31,11.577799753238901,9.188172615672531,0.47674860724940504,0.07805776530983766
tau25->32,0.46301744561105307,7.862828279416755,-0.3225717229915537,0.05483485170659227
tau25->33,4.0934054821498265,4.754467215481621,-0.15352808689221087,0.10547748834995294
tau25->34,0.7313478887057674,2.7235666388862882,-0.15432984867067978,0.09821104268454052
tau25->35,17.167120685439762,6.544106618098147,-0.24215033519833318,0.10313846891558204
tau25->36,0.22033742506595919,3.836814388178769,0.006499244347331417,0.13256292110587717
tau26->1,1.621185814533255,2.3961364251664694,-0.14215891470508668,0.12746700072933692
tau26->2,0.11916173365924154,2.3442949038518845,-0.005224485848480649,0.10760568136293681
tau26->3,6.088474320491238,3.2958539121116974,0.1923837771618454,0.12749084267852115
tau26->4,0.10742910338838106,2.341686420811794,-0.005107713394855231,0.12102614976668725
tau26->5,3.2400545057869627,2.7826179853185216,0.131199149058148,0.10778654977263485
tau26->6,4.181234437564457,3.3668743133631187,0.19097367809791382,0.12164638946790039
tau26->7,6.572311445026771,5.519437294418637,0.09934160727032612,0.1242105627783401
tau26->8,6.041456939056887,5.451474953265498,-0.503239000282124,0.08806052743832588
tau26->9,0.4273019774593452,2.4684030568555233,0.015001524182360594,0.11519144765670172
tau26->10,2.245081319690766,3.689842852474549,0.22005666803771287,0.11701952601626758
tau26->11,1.607322517479479,2.3697131398148508,-0.12010588675229185,0.13173573114637638
tau26->12,5.819522180089646,3.2040447799413867,-0.16980851298022864,0.1149704638662364
tau26->13,2.3114823778572933,2.5092540349844072,0.18891618787761993,0.1271750643964857
tau26->14,2.9046708819004112,1.8673613525808825,-0.20093023920724606,0.1022615117279221
tau26->15,10.011276546400953,4.573095740412959,0.22917962534154943,0.1039282898318889
tau26->16,3.362628312949963,2.8037814127169804,0.20095184380046968,0.12055634879817802
tau26->17,9.533610441658963,3.7674476725580743,-0.24259405045519714,0.12325215252116355
tau26->18,1.9014182763094767,5.018622287833547,-0.4288734257147845,0.10315981329119421
tau26->19,0.853559495291168,3.0622109304524074,0.2036858481217487,0.10344523360086226
tau26->20,0.32864628984474104,1.8680957623701824,0.08104951548250426,0.10266198816513007
tau26->21,0.19356481939068632,1.301054092158506,0.0977094114358629,0.07590088750892943
tau26->22,2.053021853572282,4.727903305420025,-0.030006466767603594,0.07760570583936147
tau26->23,2.7723993658461974,1.748811939489743,-0.19632796950830705,0.07404683568284759
tau26->24,0.14518823373580092,0.922147647838805,0.013526140665305095,0.06969507722065556
tau26->25,8.300570647733926,5.689754340066991,-0.8764404117143137,0.02277609931830817
tau26->26,23.583617945839933,10.68035095755034,1.0,0.0
tau26->27,6.323490442251846,7.838102745310443,-0.8755316045344614,0.030354935576102002
tau26->28,6.637232404983306,4.71146122402181,0.9203588715169365,0.013039149731652693
tau26->29,5.380819716419585,6.765045809245249,0.5466449182658294,0.07106887416986106
tau26->30,12.436845790770402,5.104957032514678,-0.3710698375461091,0.10259071442819148
tau26->31,0.9655086245733998,2.6740650927674814,-0.23331136290025462,0.09009337566438007
tau26->32,13.607271064585438,9.000056973265952,0.6691304011230788,0.043137893197595686
tau26->33,5.0355299729929515,3.0414604050252283,0.1637841716919444,0.0957461272795327
tau26->34,4.15784084795754,2.8540440342960443,0.2647293804852615,0.09902880320623528
tau26->35,7.503490947980373,3.1186747651838194,0.2630838711133127,0.09716943639210288
tau26->36,2.1249356644232584,2.544049518100771,-0.07355924277009677,0.1068592441136403
tau27->1,3.2743461296654246,4.106817100668796,0.24515066573983849,0.09409991721596656
tau27->2,3.2395299610025514,3.9970273505251313,-0.08825818216027916,0.11771367978375
tau27->3,4.285832389972216,3.7186663423134463,-0.10296837631818752,0.12532028797806877
tau27->4,0.7108346306207416,2.602737108161401,0.040672301916402594,0.12868217815839836
tau27->5,1.7495489068935213,1.9566006655340002,-0.07627775249629994,0.07575824864482227
tau27->6,0.6581244484151862,2.2652557829914857,0.022633653761122818,0.10790243219494032
tau27->7,0.07544951776113681,2.8700090068073423,0.00277105911414824,0.11224621730171434
tau27->8,9.451977324173594,7.022668115657579,0.4534791420357297,0.09708207110156235
tau27->9,3.696488773010986,5.900697976669514,-0.04568782659474459,0.12150472466167313
tau27->10,3.408462070015877,5.682788926107312,-0.2599269154622598,0.11365245883624236
tau27->11,3.149785518851242,3.8723976784433756,0.1810683317129657,0.10044356306064903
tau27->12,10.723981811663114,4.669679118786644,0.21596457450456608,0.11482751237016188
tau27->13,1.8973387380646478,3.085349171385204,-0.14394509401641858,0.11793100949522071
tau27->14,8.899539107392888,3.223270331153556,0.3420657253383537,0.09501188722423236
tau27->15,4.3965195925428615,3.680323932094115,-0.06324266649925099,0.08265946734320308
tau27->16,0.2066895310062768,2.092669967165818,-0.010929016901504043,0.10919481167137488
tau27->17,6.151864978782443,4.256763609798022,0.310097559971182,0.10912900862469152
tau27->18,7.961153368901394,5.233608583179335,0.31329563654245934,0.11399518818968568
tau27->19,2.3259996403087437,3.7191861324248245,-0.1572421122429746,0.11283017835026643
tau27->20,2.3574831379952963,3.320034677252873,-0.11696399033808966,0.1035666986242568
tau27->21,1.5652733953309286,3.5674756071374523,-0.2726280387153266,0.08518482310926882
tau27->22,3.822231941492915,2.5005687052765833,0.1662104850581346,0.08318331013473695
tau27->23,1.2286845401478703,3.1858532263406873,0.02748645202685639,0.08994880424556145
tau27->24,3.0136111993836727,1.8655457924028185,0.1707813729496197,0.07550560527195316
tau27->25,18.15313248155145,7.046740709725138,0.9258463873056385,0.01114371687755094
tau27->26,7.330800460718161,11.837389291494594,-0.8755316045344614,0.030354935576102002
tau27->27,41.77373780276219,13.67950593598195,1.0,0.0
tau27->28,17.00555005049634,4.726078314301204,-0.8699044020533794,0.019931410361350595
tau27->29,5.846656830393824,10.470291816670944,-0.7636773298472377,0.03415932887911388
tau27->30,11.519769035073189,5.174149283848755,0.33400198936954256,0.09657944780032676
tau27->31,6.687228391471588,5.5103809504529595,0.35595432367267615,0.08391325288533369
tau27->32,5.358988615987117,6.016332464970397,-0.3351161323107043,0.062070140616448714
tau27->33,9.505610478859342,5.497680480084243,-0.2785663383670589,0.09824746078606537
tau27->34,0.7222410208197286,1.5380330792079335,-0.09774077750439565,0.10091510742839367
tau27->35,7.985797789247668,4.9265523848997725,-0.2871632655255133,0.10048441179454852
tau27->36,0.7613738699783351,2.8543090845940564,0.16035771700954057,0.12415102690383815
tau28->1,0.7714136998732597,1.4741019354748444,-0.05194914524664497,0.0964165633756739
tau28->2,1.1850737188715461,1.7025243936767103,0.08131261172912507,0.10548285975556267
tau28->3,1.5877944158568378,1.869656630160693,0.09690977949841637,0.11904452082329907
tau28->4,3.6502160429811146,2.559550842988027,-0.16185418199746268,0.12332774515620391
tau28->5,1.2136078990558383,1.326038407915154,0.09674118805314387,0.08763081826861736
tau28->6,0.7248632795726224,1.5784295727061108,0.09199258314877415,0.10363891748020489
tau28->7,2.8597297524439043,3.261382056182909,0.10106039982834993,0.1174287661418628
tau28->8,1.1567285866386328,5.220395721803851,-0.49462494006834085,0.08643015757441555
tau28->9,0.832507879266803,1.7849333850530034,0.04531035419672458,0.11119842497469103
tau28->10,3.0224464126221604,3.1145718249355814,0.17937411194931227,0.1208918071642237
tau28->11,1.3290903287015563,1.6279880370163966,-0.08076518347805585,0.09826692727522522
tau28->12,1.386201681962243,1.7106760660522145,-0.10712341706384507,0.10856375458880528
tau28->13,0.888149514030468,1.7687488118259727,0.04928687135341334,0.11341044614225577
tau28->14,3.9111713057121595,2.1087358388215742,-0.34435333789172184,0.09651707715813773
tau28->15,2.4631387758454313,2.2136384855409172,0.14117601484548523,0.07853104180668014
tau28->16,0.7813076249175339,1.4336929845946103,0.11880801458067827,0.10506098179553432
tau28->17,5.149253612132217,2.9019266910436405,-0.22941897213842247,0.11584906532873834
tau28->18,3.3143921012333366,4.115650903889392,-0.3665084093737651,0.09620280421092794
tau28->19,2.191151945982578,2.7236748332851417,0.16758272011019718,0.10836969934551685
tau28->20,1.3215159178588232,2.300675401290054,0.05282720862195462,0.11386650308252796
tau28->21,0.47613056036537965,1.287712006374309,-0.08988982561005059,0.08284007430376954
tau28->22,0.15252927104284014,1.735751737055969,0.1531273751626465,0.07987208600309784
tau28->23,5.358164056799718,2.8591139159496324,-0.32436492801257644,0.07728168138061953
tau28->24,2.7992780998220708,2.0107337229020983,0.18948524106529396,0.07550672083657588
tau28->25,6.000509447899032,6.570387461655277,-0.9308545885834729,0.00967468674793302
tau28->26,0.16773958090080623,8.435451167922663,0.9203588715169365,0.013039149731652693
tau28->27,8.477287239320173,5.175316022061697,-0.8699044020533794,0.019931410361350595
tau28->28,25.815666991258738,7.15372581724022,1.0,0.0
tau28->29,17.348039931140857,5.870198854916769,0.6211454632843658,0.050658144401995835
tau28->30,6.319701031436965,2.8231401016343063,-0.2822554052783883,0.09012809135093382
tau28->31,10.193579929188832,4.284941628330797,-0.39708781674901583,0.09074233564025477
tau28->32,2.358159380221022,5.4234217850855675,0.5267210403495776,0.04805706992544732
tau28->33,0.16674725334012003,1.6536885027031545,0.01745154497455841,0.10295222386525864
tau28->34,5.008141900249065,2.339996959956725,0.20810846761857407,0.09634886334847073
tau28->35,11.74019538596236,4.42442921102933,0.2895927266284628,0.09256997336461474
