Index,Tau Value,R Value
"[15,14]",1.22280982710792,-0.1717380302998861
"[15,15]",nan,1.0
"[15,16]",0.23391416445195143,0.01788277621081271
"[15,17]",0.05530035734262252,-0.05026173230302208
"[15,18]",0.34588997100979746,0.1431474678739855
"[15,19]",0.018578573395217155,-0.003948973776361534
"[15,20]",2.21298687791646,0.2025304912667057
"[15,21]",0.16950163174118518,-0.07081136148676666
"[15,22]",0.020754558650937602,-0.04324690287284003
"[15,23]",6.566941585869552,-0.41865032316321305
"[15,24]",0.0940376266560708,0.07108286774183391
"[15,25]",2.749814050713461,0.25755730166739566
"[15,26]",0.2071456436229146,0.05846911416266085
"[15,27]",2.3824022548596244,0.16617547512505526
"[15,28]",5.234306842029152,0.31211569059929123
"[15,29]",0.7007707824219652,-0.043719617577339775
"[15,30]",0.02534884846508515,0.028311842595695604
"[15,31]",1.3060556186613204,0.12057804443181862
"[15,32]",0.0603579923855076,0.027480760003577537
"[15,33]",44.311868583126,0.9282249717037347
"[15,34]",0.028735277140175493,0.01169320117122943
"[15,35]",2.236782623461124,0.22016303722636432
"[16,0]",0.24218130273556623,0.06046259191134992
"[16,1]",0.2218285689935714,-0.32382924086813664
"[16,2]",0.04543053413551008,-0.031068285647432203
"[16,3]",0.174632259828884,-0.06888899403747849
"[16,4]",0.003888417503275105,-0.026852861525238858
"[16,5]",0.048036832547799196,-0.022394665269922398
"[16,6]",2.9127249300289337,0.7958556312129504
"[16,7]",0.8043302903411859,0.44341549302928324
"[16,8]",0.03525821267520306,0.03927861887999401
"[16,9]",0.003236572847096211,0.0034725888218048993
"[16,10]",0.13140504413668244,0.05050511544304933
"[16,11]",0.3283934194210749,-0.26480458324345396
"[16,12]",0.5511359722467888,0.20336840566092687
"[16,13]",0.032852016655066554,-0.013332596914807981
"[16,14]",0.01928620675465015,-0.031679381055092055
"[16,15]",0.037999459657738446,0.01788277621081271
"[16,16]",nan,1.0
"[16,17]",0.00017957548166842567,-0.004174245073658314
"[16,18]",5.5234635193155215e-05,0.007011776531587023
"[16,19]",0.030687829608289433,-0.028881650660679038
"[16,20]",0.10950917193879542,0.04193456161717799
"[16,21]",0.1285241134751764,0.04415433507541799
"[16,22]",0.039468376918384035,-0.027999107216595275
"[16,23]",0.09001823089600003,0.036373683584724134
"[16,24]",0.1545244102526314,-0.04840115378902445
"[16,25]",5.365879971515696e-05,-0.000663067369267167
"[16,26]",0.004407971717928016,-0.008468799798961597
"[16,27]",0.13191090965694016,0.044895040340076145
"[16,28]",0.03472595890925679,0.024578744695852497
"[16,29]",0.08443804171983137,0.03479647414133567
"[16,30]",0.3702507360050073,-0.07683970773834155
"[16,31]",0.035924082940264015,0.020598382498742303
"[16,32]",0.16278030877649036,-0.04847684874320086
"[16,33]",0.050981586511757146,0.02822310043386418
"[16,34]",0.002225970690043957,-0.00542096205990723
"[16,35]",0.2775172162020239,0.06515069964708313
"[17,0]",0.006950808524148902,0.008381291296341995
"[17,1]",0.47717259642764903,0.1677925248016127
"[17,2]",0.6384998452424246,-0.4007811607970434
"[17,3]",0.07830471741561522,0.041035106850351444
"[17,4]",0.0033883362622076033,0.002015470091831893
"[17,5]",0.021253069106231797,-0.0066347158291813375
"[17,6]",0.8237422837989997,-0.4287980099093114
"[17,7]",0.21116353634646465,0.7647828806139502
"[17,8]",0.0029035840247510036,0.008844722899957653
"[17,9]",0.002179541252837816,-0.03396540031915746
"[17,10]",0.006082474181449005,-0.02836722522604505
"[17,11]",0.3840316192293511,-0.09250273690589171
"[17,12]",0.3392313480944188,-0.34555019338261245
"[17,13]",0.3409576257569104,0.08329721122106293
"[17,14]",0.003542261422412492,0.016760159716139884
"[17,15]",0.16901441029482858,-0.05026173230302208
"[17,16]",0.0027018790837430914,-0.004174245073658314
"[17,17]",nan,1.0
"[17,18]",0.006391401637171815,0.00705220069867962
"[17,19]",0.007789657428693449,0.014862279487418808
"[17,20]",0.26795777257309655,0.0635832972776646
"[17,21]",0.08404978250916628,0.03540929233051334
"[17,22]",0.37690941358587465,0.07710547627042726
"[17,23]",0.08375907107160718,0.03592977132552991
"[17,24]",0.130954197141893,-0.044563617828591036
"[17,25]",0.007433125828291037,0.010912756941184786
"[17,26]",0.0018918030131018213,0.006250716662334201
"[17,27]",0.014518616597318464,0.015182332166876186
"[17,28]",0.19815564188501555,-0.05841099517747954
"[17,29]",0.013148262514197633,-0.013143501823636232
"[17,30]",0.01410658521212935,0.01656127762258122
"[17,31]",0.010298106868317902,0.009342897946908747
"[17,32]",0.026209719625594204,-0.0225162354882528
"[17,33]",0.19561758632514173,-0.054307417399830256
"[17,34]",0.0519465967427959,-0.028038888995271606
"[17,35]",0.0068461448684710505,0.009781023102791976
"[18,0]",0.13056998020418803,-0.054935558147382234
"[18,1]",0.13304667794053723,0.049432075052955556
"[18,2]",0.04156137431653264,0.03089463298064823
"[18,3]",0.32335954003785206,-0.08594673285108491
"[18,4]",0.018092965787270734,-0.007418001494607191
"[18,5]",0.5512592259039492,0.12170938821235017
"[18,6]",0.2220706986403653,0.030701718398921097
"[18,7]",0.064453523045493,-0.010354884375220213
"[18,8]",5.870759415843646,0.8664069862618294
"[18,9]",0.03994920578378955,0.10355729587647926
"[18,10]",0.2867653921068598,-0.08934415246974131
"[18,11]",0.1918628296732398,0.06907952019033456
"[18,12]",0.0870763112727067,0.037301184394912826
"[18,13]",0.11211387737195944,-0.03546120733224735
"[18,14]",0.015407013495703946,-0.005246374382621404
"[18,15]",0.8356832060154014,0.1431474678739855
"[18,16]",0.028510079412138203,0.007011776531587023
"[18,17]",0.06790383808536418,0.00705220069867962
"[18,18]",nan,1.0
"[18,19]",0.07773546286567994,-0.040935071503515934
"[18,20]",0.012165117503588932,0.013352041561096012
"[18,21]",0.11472208083595088,0.04143469453101777
"[18,22]",0.3232904903974174,-0.071984400534961
"[18,23]",0.1431958145283092,-0.04766184707525011
"[18,24]",0.1054615315130171,0.04028348308774507
"[18,25]",0.1523450579853981,0.04938344116107977
"[18,26]",0.019655666159098414,0.016463893140011874
"[18,27]",0.08515744645741992,0.0351859061208006
"[18,28]",0.3965665472899384,0.07508803967784383
"[18,29]",0.4189730161082929,-0.08333024430621026
"[18,30]",0.06332593775943947,-0.033454359874346876
"[18,31]",0.004740391077411985,0.010175148905401521
"[18,32]",0.10319202673402375,0.03948968907775823
"[18,33]",1.1546464122186364,0.13144089272892295
"[18,34]",0.24780838440777753,0.0628145366682963
"[18,35]",0.7609419599641922,0.10854103800979302
"[19,0]",0.5241731523733302,-0.09623421096722261
"[19,1]",0.25598102160109004,0.07047768797438414
"[19,2]",0.17777518188373231,0.04741650565035632
"[19,3]",0.1440190782389495,0.06889622521941116
"[19,4]",0.09948700881895067,0.039958888023634606
"[19,5]",0.0018348820877801255,0.017928053574143017
"[19,6]",0.0010042933314347523,-0.059447468269647044
"[19,7]",0.035346829629880845,0.03035064893418784
"[19,8]",0.04639322120583069,-0.1639368137721323
"[19,9]",6.507199723143658,0.8796875964990266
"[19,10]",0.12654617998519788,-0.05233852517952265
"[19,11]",0.18594740248236935,0.05898876672275545
"[19,12]",0.022745449312094733,0.03063275040761097
"[19,13]",0.13238690571478431,0.07350975932668224
"[19,14]",0.0014098728790412922,-0.061554576878562126
"[19,15]",0.0014186686497492823,-0.003948973776361534
"[19,16]",0.00542576632518877,-0.028881650660679038
"[19,17]",0.010738290255613677,0.014862279487418808
"[19,18]",0.04225431061067237,-0.040935071503515934
"[19,19]",nan,1.0
"[19,20]",0.1217060064357325,-0.04336721613407402
"[19,21]",0.42236219706530004,-0.0805235432341216
"[19,22]",0.07651735426676529,-0.034029260175205536
"[19,23]",0.394312127711949,-0.07703121785461968
"[19,24]",0.013304238483332443,0.01402211373417942
"[19,25]",0.02279473747318786,0.017650382351132067
"[19,26]",0.040515629144923807,0.02444406761465981
"[19,27]",0.27729103051836756,-0.06570455682078236
"[19,28]",0.0001393675704025587,0.0022716329278372797
"[19,29]",0.2192270741525594,-0.057474232322389
"[19,30]",0.07887765758616336,0.03440546652443563
"[19,31]",0.02939759664639931,-0.01971824898320133
"[19,32]",0.32483781462506117,0.07176483585239239
"[19,33]",0.00490416058139241,-0.01011302855174147
"[19,34]",0.036990315401140166,0.023848838195633954
"[19,35]",0.14132035700273674,-0.04699496052935244
"[20,0]",42.00662172503579,0.13660189093220257
"[20,1]",9.921065137008608,-0.0523461135804558
"[20,2]",4.397147323106403,-0.010082984400567568
"[20,3]",0.268515755079742,0.012375959045823367
"[20,4]",0.7395712361870427,-0.12505073735724115
"[20,5]",35.945560346974176,0.19171249157328127
"[20,6]",2.009694573870502,0.006672161607571429
"[20,7]",12.841535609121319,0.06160198334247003
"[20,8]",6.531249587120069,0.029150800418012768
"[20,9]",1.0573710793734374,-0.04783082953770354
"[20,10]",24.742122589801145,0.040447589079706504
"[20,11]",11.76627468357486,-0.06591512663722673
"[20,12]",2.9336547555936114,-0.02713071680683682
"[20,13]",1.6288922419020282,-0.010428958042944813
"[20,14]",27.92992482974483,-0.10063622554090468
"[20,15]",34.4931092755227,0.2025304912667057
"[20,16]",17.227520580881276,0.04193456161717799
"[20,17]",6.8341497824237925,0.0635832972776646
"[20,18]",3.489207553270486,0.013352041561096012
"[20,19]",5.009164926827061,-0.04336721613407402
"[20,20]",nan,1.0
"[20,21]",44.84848373950621,0.21314952313084645
"[20,22]",42.6784579735982,0.12693301412046973
"[20,23]",36.122319767670476,0.05362801256298618
"[20,24]",49.069025521677105,-0.07489124438294749
"[20,25]",46.96506916052894,0.3348266668585743
"[20,26]",31.013463088204688,0.346141231484008
"[20,27]",38.034802420477384,0.36914288465570666
"[20,28]",44.658234694404406,0.1775473160505016
"[20,29]",28.53481725050098,0.04205746138285479
"[20,30]",28.158811990013113,-0.0702227348504058
"[20,31]",45.6720143036385,0.3928911368846715
"[20,32]",8.561094822657843,-0.10576313059417963
"[20,33]",35.233512085833304,0.229080931221243
"[20,34]",45.92311278657459,-0.5552307403401052
"[20,35]",33.55110244485983,0.14098509831458306
"[21,0]",45.67081278694949,0.5198108372850697
"[21,1]",4.350311620189811,-0.06211695299160365
"[21,2]",0.9573281844382739,-0.031736066857268125
"[21,3]",1.0473963227090428,0.017346077579609355
"[21,4]",10.591054520673262,-0.07896305539406084
"[21,5]",32.0992478801915,-0.12462427254451115
"[21,6]",1.0458345639736593,0.013973261433098431
"[21,7]",2.9008389776260395,0.025007213403964907
"[21,8]",4.114206459946302,0.06097867465202117
"[21,9]",3.695925853465381,-0.06455636965861614
"[21,10]",33.472618519280694,0.1130122625578238
"[21,11]",3.57413294128581,-0.07574927757316381
"[21,12]",0.7407372332519164,-0.008894060837518378
"[21,13]",0.7743279004658358,0.011321003308175332
"[21,14]",19.100674207802193,-0.1784133026514368
"[21,15]",22.336104714151723,-0.07081136148676666
"[21,16]",0.46012159998599467,0.04415433507541799
"[21,17]",4.312237772075222,0.03540929233051334
"[21,18]",6.784400242926163,0.04143469453101777
"[21,19]",7.561979444825543,-0.0805235432341216
"[21,20]",50.86068745222521,0.21314952313084645
"[21,21]",nan,1.0
"[21,22]",28.504765278648307,0.27004995984968955
"[21,23]",49.41595492603601,0.8235332093090459
"[21,24]",43.285070789154574,-0.3166027393139341
"[21,25]",44.844196492929036,-0.0573494201055955
"[21,26]",52.25263740191185,0.09054423604366817
"[21,27]",50.28467128874174,0.684277318142919
"[21,28]",22.109517260535476,-0.0695274434945738
"[21,29]",39.457081619447855,0.17040861590931244
"[21,30]",51.74018527645518,-0.1452717175459048
"[21,31]",53.67697311040457,0.0826464114814198
"[21,32]",0.5578586837283642,-0.04088730351665412
"[21,33]",4.338245272498638,-0.00782272196669997
"[21,34]",51.600872728898956,-0.21934620603833976
"[21,35]",50.531602254330814,0.3388617675763374
"[22,0]",9.249997611243186,0.19115578061270683
"[22,1]",7.86303438915492,-0.0892525788217815
"[22,2]",0.016860185008234642,0.002446879460017862
"[22,3]",29.570516427807622,0.1675819262405804
"[22,4]",5.776761155754741,-0.04071563219468347
"[22,5]",9.328302127306031,-0.04891447308869869
"[22,6]",14.45656715699413,-0.0782793391463046
"[22,7]",2.01486015011415,0.021317532090126864
"[22,8]",2.184683027608515,-0.060210738441519716
"[22,9]",1.2461455493000586,-0.04344281088800328
"[22,10]",5.810032078549448,0.07049187069297104
"[22,11]",2.524442677953822,-0.07735921568169642
"[22,12]",4.94650049800035,0.07277049752852238
"[22,13]",24.210092976846546,0.17513642346803487
"[22,14]",10.230770848361955,-0.08044053914694385
"[22,15]",9.1302505609146,-0.04324690287284003
"[22,16]",5.510725942067484,-0.027999107216595275
"[22,17]",10.939726515624974,0.07710547627042726
"[22,18]",3.4046731903560445,-0.071984400534961
"[22,19]",0.8325215208073529,-0.034029260175205536
"[22,20]",47.854896447007306,0.12693301412046973
"[22,21]",8.911623679543489,0.27004995984968955
"[22,22]",nan,1.0
"[22,23]",17.594183293339125,0.2390554771586899
"[22,24]",25.821425337445618,-0.3934647531951563
"[22,25]",3.9146189225958756,0.012266536843523603
"[22,26]",50.47233971152926,0.2843946876751743
"[22,27]",37.839620034659404,0.17231388196293598
"[22,28]",26.312684139362972,-0.0821301621548019
"[22,29]",10.19945430062561,0.12007676303782251
"[22,30]",37.37123919330041,0.40821326377471095
"[22,31]",5.351768472590476,-0.024349607622071105
"[22,32]",1.9778653557900763,0.02290910081471405
"[22,33]",7.719531195659457,-0.03824666684892268
"[22,34]",49.181280449732334,-0.413707827355083
"[22,35]",32.96814765339497,-0.25371402598983894
"[23,0]",50.26253487036123,0.7085028296172282
"[23,1]",8.84072973020533,-0.04990780344663992
"[23,2]",6.407575150019508,-0.0271432459611701
"[23,3]",5.249608083850738,0.04832399620525091
"[23,4]",12.019072304033203,0.011800853790129602
"[23,5]",47.87542434818599,-0.4291519241006126
"[23,6]",1.2607100028363603,0.009990997452454542
"[23,7]",2.180447417671681,0.029249241462174665
"[23,8]",6.773564025691339,0.025214020481927193
"[23,9]",2.733047993740605,-0.07106803253721748
"[23,10]",50.51010162208645,0.39851501653387994
"[23,11]",12.590128097798203,-0.05666088307423401
"[23,12]",3.2988690404963594,-0.02236344491807633
"[23,13]",8.015685295199033,0.03765864572773293
"[23,14]",51.16563042378943,-0.18725177024622686
"[23,15]",48.189610616534075,-0.41865032316321305
"[23,16]",4.9798192162743105,0.036373683584724134
"[23,17]",3.2576751634057826,0.03592977132552991
"[23,18]",9.395278809472234,-0.04766184707525011
"[23,19]",11.176516511955569,-0.07703121785461968
"[23,20]",54.387094024709484,0.05362801256298618
"[23,21]",50.162625841020336,0.8235332093090459
"[23,22]",52.05188397879064,0.2390554771586899
"[23,23]",nan,1.0
"[23,24]",27.978071279770848,-0.35260294494056427
"[23,25]",48.31999165696505,-0.419248772509616
"[23,26]",40.82859988079022,0.05989073657494998
"[23,27]",50.69761921796406,0.42827632411348554
"[23,28]",38.37022065018761,-0.14317124648628157
"[23,29]",50.416626683895224,0.48582298422762993
"[23,30]",21.745210452347006,-0.075990778329028
"[23,31]",44.51508470661948,-0.11952280241350165
"[23,32]",34.29438810310637,-0.09652466854951498
"[23,33]",48.37748517524935,-0.3960148121405989
"[23,34]",51.302324835011056,-0.23726264032092026
"[23,35]",53.48081265621129,0.06643711018327775
"[24,0]",43.67043019348784,-0.2600929344689163
"[24,1]",26.670984431854524,0.05639841010449634
"[24,2]",9.42419584742129,0.01983240803312219
"[24,3]",6.821821527921756,-0.08011160922389401
"[24,4]",0.830819300923796,-0.0011802398955238593
"[24,5]",30.05593789364389,0.08093723074080576
"[24,6]",1.5924058827205751,-0.008182542170843372
"[24,7]",2.3893557223145843,-0.05580704874519172
"[24,8]",4.9409828654448615,0.03526223855184006
"[24,9]",0.5048995971665045,0.0024592606445444807
"[24,10]",30.050452379775706,-0.15045144281832432
"[24,11]",20.716220801107408,0.04576333084116208
"[24,12]",13.911265865306776,-0.04007325473955362
"[24,13]",11.20255083134414,-0.07772104597680289
"[24,14]",30.630208834731114,0.0710910436811643
"[24,15]",29.123196532733115,0.07108286774183391
"[24,16]",6.914562311779736,-0.04840115378902445
"[24,17]",6.816759370323862,-0.044563617828591036
"[24,18]",5.520185812552571,0.04028348308774507
"[24,19]",1.669428165851406,0.01402211373417942
"[24,20]",49.68996503310406,-0.07489124438294749
"[24,21]",45.874841781777114,-0.3166027393139341
"[24,22]",40.79937781035093,-0.3934647531951563
"[24,23]",37.015644770814916,-0.35260294494056427
"[24,24]",nan,1.0
"[24,25]",44.036568684809154,0.23637838561709998
"[24,26]",42.193775222306364,-0.10572285526088498
"[24,27]",43.358805516983836,-0.09251822385993852
"[24,28]",40.52560353512109,0.27779836964873
"[24,29]",37.225776857402145,-0.20492928533237725
"[24,30]",21.46428914664626,0.048877127162660676
"[24,31]",42.163579712301356,0.14282833655246283
"[24,32]",26.92064749333161,-0.16949313665173932
"[24,33]",28.57396070880659,0.06186329555657402
"[24,34]",48.15280363241094,0.2190501362328525
"[24,35]",13.475080601999057,-0.062283873346830505
"[25,0]",52.984394570314926,-0.1810314510265444
"[25,1]",3.466446482948212,0.01851564330873265
"[25,2]",0.35315990939237635,-0.005262408833285038
"[25,3]",0.04779022064604793,-0.0027047753858033437
"[25,4]",28.562884622364187,-0.09605027135189012
"[25,5]",40.52019684036022,0.2738902919333842
"[25,6]",0.4352704432386263,-0.011442171033677867
"[25,7]",0.34204095922915256,0.01263358363588093
"[25,8]",2.723697698874745,-0.01117299980223592
"[25,9]",1.4694975015865526,0.010647691240252942
"[25,10]",31.549062224534563,-0.18625079053548235
"[25,11]",2.732769917356899,0.01202517809290782
"[25,12]",0.2541383120820325,-0.01539511365955604
"[25,13]",0.21224542774486174,-0.03018102293749757
"[25,14]",5.276964288498512,-0.00811669203465996
"[25,15]",42.25858987803957,0.25755730166739566
"[25,16]",0.06748815807058373,-0.000663067369267167
"[25,17]",0.725432957630374,0.010912756941184786
"[25,18]",9.771786236481125,0.04938344116107977
"[25,19]",3.5740655301796713,0.017650382351132067
"[25,20]",43.444875526703186,0.3348266668585743
"[25,21]",59.51767496225144,-0.0573494201055955
"[25,22]",8.137599030185795,0.012266536843523603
"[25,23]",50.99818842101987,-0.419248772509616
"[25,24]",52.78910698921027,0.23637838561709998
"[25,25]",nan,1.0
"[25,26]",30.411130773737035,0.22601951527429323
"[25,27]",48.95261622283332,0.5705600721380426
"[25,28]",19.067768875469994,0.18011162173410641
"[25,29]",56.40372613912518,-0.2290427839144915
"[25,30]",23.395411977391728,-0.13088364676787206
"[25,31]",46.52351964762182,0.8721771370028781
"[25,32]",0.16810414906231247,0.009538722828958375
"[25,33]",43.78780315725173,0.2757258800931212
"[25,34]",26.22963205195993,-0.07990416320593882
"[25,35]",43.087117936778796,0.24881683676754587
"[26,0]",14.598185629530075,0.048029642658237455
"[26,1]",6.9267848712128615,-0.04200421453491936
"[26,2]",2.350063934511386,0.06486623448553488
"[26,3]",12.632923649508816,0.04299691682548521
"[26,4]",2.6996747233785228,-0.04338976787871935
"[26,5]",12.679221831808693,0.07252958357389362
"[26,6]",0.260480180672268,0.001323770943503143
"[26,7]",0.2676183582167896,0.0053161291736288484
"[26,8]",3.133730188393262,0.019354167309597332
"[26,9]",2.3120732157948813,0.019597173710657157
"[26,10]",2.1806278977462306,0.014517671054901406
"[26,11]",7.255595518909757,-0.056130664881709647
"[26,12]",9.552513901132878,0.1311663309912404
"[26,13]",4.4286510297481705,0.011398705148534694
"[26,14]",1.1650199859500312,-0.0064306940708965775
"[26,15]",8.863335418259906,0.05846911416266085
"[26,16]",0.5671994805890358,-0.008468799798961597
"[26,17]",1.1354423598814547,0.006250716662334201
"[26,18]",3.1027336314235234,0.016463893140011874
"[26,19]",2.387089865726895,0.02444406761465981
"[26,20]",16.4860728732463,0.346141231484008
"[26,21]",26.097593381279143,0.09054423604366817
"[26,22]",47.39777249004458,0.2843946876751743
"[26,23]",19.785985337772086,0.05989073657494998
"[26,24]",33.03498481469622,-0.10572285526088498
"[26,25]",31.151472905451,0.22601951527429323
"[26,26]",nan,1.0
"[26,27]",26.78836283476545,0.20285677201958668
"[26,28]",59.2621556254658,0.3334308797655326
"[26,29]",9.185714056791623,0.04360576407183508
"[26,30]",37.54338934613822,0.15908905202521192
"[26,31]",28.738349187250943,0.16087141339116653
"[26,32]",62.476316960181684,0.34128858657039723
"[26,33]",7.633046798507652,0.05555702895475952
"[26,34]",45.26484001880907,-0.5249929517574772
"[26,35]",11.217152102031772,-0.023315180754592456
"[27,0]",48.11936716341825,0.5595962494699093
"[27,1]",3.858837350450403,-0.04682142856450943
"[27,2]",1.0112032375220896,-0.05345982511163839
"[27,3]",0.6257830092088414,0.004634492388934367
"[27,4]",66.09575383701686,-0.20599763897214263
"[27,5]",57.73500192052926,0.12316374909107237
"[27,6]",0.08171919116878472,0.02018104330181849
"[27,7]",1.0379650162454916,0.014603980024733522
"[27,8]",0.6118212548436924,0.04709883227970381
"[27,9]",6.748192380768603,-0.05220089997612205
"[27,10]",42.01524266563515,0.29378208121979815
"[27,11]",4.9963126114038285,-0.061145312908204456
"[27,12]",0.98722941989228,-0.04491223361490206
"[27,13]",4.74501771682969,-0.03161657561729863
"[27,14]",26.657927102387166,-0.2897849980564232
"[27,15]",55.38655139094708,0.16617547512505526
"[27,16]",2.232876637131432,0.044895040340076145
"[27,17]",1.3570328014463469,0.015182332166876186
"[27,18]",6.570128858726196,0.0351859061208006
"[27,19]",8.24332922649769,-0.06570455682078236
"[27,20]",59.78217742149082,0.36914288465570666
"[27,21]",49.04372865818847,0.684277318142919
"[27,22]",31.48687905840906,0.17231388196293598
"[27,23]",48.67344798526607,0.42827632411348554
"[27,24]",32.24966704919304,-0.09251822385993852
"[27,25]",50.968974439150536,0.5705600721380426
"[27,26]",19.557244840645268,0.20285677201958668
"[27,27]",nan,1.0
"[27,28]",68.18161896528103,0.12547390787036847
"[27,29]",44.46188552799065,0.34162134940205224
"[27,30]",1.8965967773755963,-0.18878029116079792
"[27,31]",50.658612623506436,0.7394763702074201
"[27,32]",14.00169705351756,-0.10976966419697146
"[27,33]",53.6831627919709,0.229432328420204
"[27,34]",33.44154750670609,-0.23996221189010128
"[27,35]",62.520618162850425,0.3608521682293368
"[28,0]",1.43470636000027,-0.0084691284447907
"[28,1]",0.7479336831678778,-0.07795127934689934
"[28,2]",2.837599713855969,0.023412809866366492
"[28,3]",4.242769821779594,-0.05281360688069453
"[28,4]",0.21761780151158625,-0.09276894484294934
"[28,5]",1.2893299624384484,0.30469136842877387
"[28,6]",1.415234363628544,0.040724585819985636
"[28,7]",1.071746780706145,-0.04914350207306561
"[28,8]",8.52931105791689,0.0834058645139315
"[28,9]",0.13744158233868786,0.005656369649599425
"[28,10]",3.341438786982672,0.02300786875686878
"[28,11]",0.5743723809014163,-0.10870699815009319
"[28,12]",11.109388680908188,0.05844319152404099
"[28,13]",3.136649842319012,-0.05833366206850308
"[28,14]",1.4618921817591348,-0.037327474422318825
"[28,15]",2.675904412265193,0.31211569059929123
"[28,16]",0.4568211476075865,0.024578744695852497
"[28,17]",1.9346212618862517,-0.05841099517747954
"[28,18]",7.509356572220529,0.07508803967784383
"[28,19]",0.036833543619118364,0.0022716329278372797
"[28,20]",13.924072081003082,0.1775473160505016
"[28,21]",2.9090576980622354,-0.0695274434945738
"[28,22]",15.359530228325639,-0.0821301621548019
"[28,23]",14.741182786285849,-0.14317124648628157
"[28,24]",14.074365659327642,0.27779836964873
"[28,25]",2.270188747952009,0.18011162173410641
"[28,26]",16.44315563305042,0.3334308797655326
"[28,27]",10.615385654518375,0.12547390787036847
"[28,28]",nan,1.0
"[28,29]",7.79554236617671,0.04724211377227548
"[28,30]",24.09656884240723,0.33195344003876753
"[28,31]",11.093915894238258,0.14708894133222689
"[28,32]",14.676938268520562,-0.05726332671695537
"[28,33]",3.78416079027464,0.3197965513335224
"[28,34]",15.640017159251626,0.06496828044918485
"[28,35]",23.116607499849785,0.155496297927544
"[29,0]",53.19726860750799,0.8857707487123692
"[29,1]",2.6111134378373895,-0.0416126273884001
"[29,2]",2.8834672928188785,-0.05591790029244141
"[29,3]",4.346269231687868,0.02816370386595434
"[29,4]",60.231824445446506,-0.20235381470682123
"[29,5]",32.691667571339714,-0.07099680992067835
"[29,6]",2.842327483689884,0.025767731555835272
"[29,7]",0.03848583124912789,-0.0008648403301869868
"[29,8]",4.9624900525167615,0.02438652810450582
"[29,9]",2.047224793749687,-0.03412137592211749
"[29,10]",17.733568470239234,0.8904829522295185
"[29,11]",2.830736097742039,-0.041657480425266055
"[29,12]",1.2903305945323764,-0.04982033925191386
"[29,13]",0.29104771119374123,-0.002090262038707395
"[29,14]",55.84900831418841,-0.42113441896623915
"[29,15]",30.26947938686587,-0.043719617577339775
"[29,16]",2.3279559391622886,0.03479647414133567
"[29,17]",0.8740527091585144,-0.013143501823636232
"[29,18]",14.647856806401762,-0.08333024430621026
"[29,19]",0.1766715705708312,-0.057474232322389
"[29,20]",9.499528243912543,0.04205746138285479
"[29,21]",34.161578121526,0.17040861590931244
"[29,22]",4.837995869081487,0.12007676303782251
"[29,23]",41.00599289157698,0.48582298422762993
"[29,24]",3.1136055521169412,-0.20492928533237725
"[29,25]",19.365886452584306,-0.2290427839144915
"[29,26]",0.9272216145891495,0.04360576407183508
"[29,27]",56.75623773182928,0.34162134940205224
"[29,28]",18.629480500784993,0.04724211377227548
"[29,29]",nan,1.0
"[29,30]",0.52833057139634,0.013895987859066756
"[29,31]",2.8232244702789964,0.16317280015436217
"[29,32]",0.15714269328252506,-0.17937911854966043
"[29,33]",22.108843991725813,-0.01934307590243522
"[29,34]",12.85124497016928,-0.201178317357984
"[29,35]",24.88332070376343,-0.11474895722772628
"[30,0]",1.159688060059435,-0.0646180382816516
"[30,1]",0.23953704186105604,-0.08211390944737941
"[30,2]",0.38036512765382224,-0.003835921837987111
"[30,3]",11.824789929765636,0.15502519276500648
"[30,4]",0.11962279432460114,0.014001531832715288
"[30,5]",0.1182582172774762,0.02924501655236466
"[30,6]",4.771229523489492,-0.07058203946516249
"[30,7]",1.2274840762470438,-0.033036906147606716
"[30,8]",0.17956780048189927,-0.027712976373577884
"[30,9]",1.0049226463479128,0.02550799227952252
"[30,10]",0.10593961187203846,-0.0044070814442921345
"[30,11]",5.216191591993087,-0.08879699770776099
"[30,12]",2.949459762824601,0.03965597146030726
"[30,13]",2.8995106856519826,0.16369449546406142
"[30,14]",2.363730488436555,0.041721953778239375
"[30,15]",0.1725831789968635,0.028311842595695604
"[30,16]",3.037667364285478,-0.07683970773834155
"[30,17]",1.2076996752167282,0.01656127762258122
"[30,18]",0.06969274049538321,-0.033454359874346876
"[30,19]",0.3507910566392359,0.03440546652443563
"[30,20]",1.6722861604357482,-0.0702227348504058
"[30,21]",4.962406983467021,-0.1452717175459048
"[30,22]",19.850131381038214,0.40821326377471095
"[30,23]",1.6968898749657024,-0.075990778329028
"[30,24]",1.6024278860663874,0.048877127162660676
"[30,25]",3.213835152070861,-0.13088364676787206
"[30,26]",10.341609455803589,0.15908905202521192
"[30,27]",0.10783542260178823,-0.18878029116079792
"[30,28]",6.753639860743375,0.33195344003876753
"[30,29]",0.26029560121235046,0.013895987859066756
"[30,30]",nan,1.0
"[30,31]",8.718745447100064,-0.17649892117599494
"[30,32]",14.890110210112878,0.0977719817070586
"[30,33]",0.021762391748319027,0.011120147073867766
"[30,34]",2.068566176426862,-0.1710643728261143
"[30,35]",4.768317565938083,-0.321613164722826
"[31,0]",16.914868118935726,0.21850014500703788
"[31,1]",0.23649643062768053,0.004655360414800556
"[31,2]",2.5169127602999772,-0.03271013175057576
"[31,3]",0.32857250216697625,-0.004269874640951883
"[31,4]",11.614360725586437,-0.12322097965212149
"[31,5]",14.649633782752478,0.1321656222489924
