File,TAB,TBA,Error TAB,Error TBA,Significant TAB,Significant TBA
50w,0.014991178177035769,0.049728949839614955,0.025006274220422484,0.056408501529587575,"(False, 0.599496672110896, 0.5488417286142873)","(False, 0.8815860817279637, 0.378000684473879)"
51w,0.015675692334757407,0.04727568372999258,0.02525524896082498,0.04954161672032624,"(False, 0.6206904694969735, 0.5348033012940401)","(False, 0.9542620297774017, 0.33995102292347945)"
52w,0.015659401478584245,0.04506255158457506,0.021969201320037036,0.05166228473070084,"(False, 0.712788837903819, 0.4759764337256507)","(False, 0.8722523949428852, 0.38307070174502766)"
53w,0.014797765983344702,0.044623193242902204,0.031188741774642488,0.051306168243974326,"(False, 0.47445857515726364, 0.6351729314355996)","(False, 0.8697432447246339, 0.3844407337766542)"
54w,0.014187627220041188,0.04397740429096686,0.025278997073163702,0.04590185759228564,"(False, 0.5612416971677582, 0.5746327811316307)","(False, 0.9580746095634655, 0.33802513766442965)"
55w,0.013783658901144413,0.042819850646353075,0.019805683630482837,0.04978850439525973,"(False, 0.6959446166215665, 0.4864635144749285)","(False, 0.8600348848886064, 0.3897698129683751)"
56w,0.015012442108387036,0.041949931604214896,0.022189265645344854,0.05392415756493887,"(False, 0.6765632693002861, 0.4986830904633601)","(False, 0.7779431983466064, 0.4366025001095428)"
57w,0.01441987208407891,0.04365651741141363,0.024901931804888644,0.053099816877060856,"(False, 0.5790664032437861, 0.5625443683945008)","(False, 0.8221594720842298, 0.4109861413226352)"
58w,0.01410085906233216,0.042327950440235185,0.02389629802644175,0.05270041127344276,"(False, 0.5900855039022892, 0.5551333268795877)","(False, 0.8031806473124328, 0.4218703294989403)"
59w,0.013643916950952129,0.04141548595123723,0.026668253475890583,0.04971600017456455,"(False, 0.5116164417473721, 0.6089194761157437)","(False, 0.8330413912184756, 0.4048213858476304)"
60w,0.014123830210121646,0.04146392465711912,0.024438761683825156,0.05679576520653203,"(False, 0.5779274086325549, 0.5633131296871181)","(False, 0.7300531035428394, 0.46535772543444054)"
61w,0.013446370605541436,0.04033877648079809,0.030528683628387742,0.053999463235581045,"(False, 0.44045038984380064, 0.6596109359059774)","(False, 0.7470218047319084, 0.45505039897809674)"
62w,0.013386156301833374,0.04240559906984487,0.022341730673147157,0.05514159971435057,"(False, 0.5991548505202592, 0.549069627465683)","(False, 0.7690309909309511, 0.44187491310549376)"
63w,0.012286483614812438,0.04175743038513602,0.028087234407114237,0.04674886421348436,"(False, 0.437440135141977, 0.6617921825415334)","(False, 0.8932287679641936, 0.3717346752144901)"
