File,TAB,TBA,Error TAB,Error TBA,Significant TAB,Significant TBA
39s,0.023812324301639376,1.7650520286830478,0.02840131427819968,0.1486423380658689,"(False, 0.8384233232444906, 0.4017929949568648)","(True, 11.874490482657022, 0.0)"
40s,0.024300520182581775,1.7645652220624015,0.032676089725083894,0.15437125273325114,"(False, 0.7436789526234961, 0.45707072564412154)","(True, 11.430659470720995, 0.0)"
41s,0.02458141497474209,1.7649521989394348,0.030290552397347126,0.1536833006905679,"(False, 0.811520854829143, 0.4170666215034762)","(True, 11.484345996010719, 0.0)"
42s,0.025240021082041375,1.7652298949659677,0.03165890012008391,0.14425290703709626,"(False, 0.7972488300700472, 0.42530653194358914)","(True, 12.237049021909964, 0.0)"
43s,0.026342291189530354,1.7662102329020701,0.03615172365107582,0.1604707865514856,"(False, 0.7286593426022288, 0.4662100687893336)","(True, 11.006428465005358, 0.0)"
44s,0.026596196871767508,1.7697849406524053,0.03018280827899558,0.1500283272639721,"(False, 0.8811703876566046, 0.3782256043952381)","(True, 11.796338551042437, 0.0)"
45s,0.026467992288614073,1.7712455433076943,0.030747738756930276,0.16671975695158373,"(False, 0.860811017611772, 0.38934213591871814)","(True, 10.62408904436007, 0.0)"
46s,0.027355452844085693,1.775220346937111,0.03513843231670584,0.15104271989035073,"(False, 0.7785052160986735, 0.4362712328035263)","(True, 11.753101031455406, 0.0)"
47s,0.02750851522911424,1.7803161712075237,0.035672788861418316,0.15849276913074242,"(False, 0.7711344166552087, 0.44062726258401597)","(True, 11.232791129662965, 0.0)"
48s,0.02727470221660777,1.7837849641942753,0.03516592907131164,0.1489108508836908,"(False, 0.7756002169400514, 0.4379850722545251)","(True, 11.978878326251248, 0.0)"
49s,0.0269161205932833,1.7865772350242892,0.03255577262070994,0.15374323862899655,"(False, 0.8267695227776887, 0.40836770749490947)","(True, 11.620525565586297, 0.0)"
50s,0.026953183346793197,1.7932012712464083,0.02983752722893,0.15807699596463912,"(False, 0.9033316715555374, 0.36634989219459535)","(True, 11.343847093650089, 0.0)"
51s,0.026253929540988152,1.7980592272553562,0.030661420396986293,0.14098558607637215,"(False, 0.8562528806907017, 0.39185791828695526)","(True, 12.75349684528278, 0.0)"
52s,0.025829948219185273,1.8009483444150316,0.03053933476530401,0.13280365669859429,"(False, 0.8457927593279108, 0.39766836544384665)","(True, 13.560984608295763, 0.0)"
53s,0.025972463693114345,1.801588064645749,0.03373466435782858,0.14773396180731607,"(False, 0.769904316154463, 0.4413566534296032)","(True, 12.194813180435068, 0.0)"
54s,0.025673698174252246,1.8009501390965692,0.030564616711853117,0.13672671157085925,"(False, 0.8399810282684111, 0.4009190238207214)","(True, 13.171896832779588, 0.0)"
55s,0.026470266357079497,1.8017634209466031,0.03643923834704845,0.1339327582197341,"(False, 0.7264220537481011, 0.4675800754687054)","(True, 13.452746325066911, 0.0)"
56s,0.027087749171789355,1.8046510715266901,0.034624796306013006,0.15517419264994192,"(False, 0.7823222679027066, 0.43402520339209394)","(True, 11.629840250548682, 0.0)"
57s,0.0255246817260395,1.8098801121755113,0.03321684131467125,0.14995596391848642,"(False, 0.7684259163668802, 0.4422341882881007)","(True, 12.069410678186378, 0.0)"
58s,0.02436726307224335,1.8132265247211539,0.03514360435598973,0.14952373052748946,"(False, 0.6933626621052684, 0.488081987845125)","(True, 12.12668061667842, 0.0)"
59s,0.024300473594680017,1.818009313577166,0.034067324286408684,0.15691921371410034,"(False, 0.7133073730822705, 0.4756555760286152)","(True, 11.58563868978783, 0.0)"
60s,0.025242627189802302,1.8197950653747537,0.03585671236365577,0.14243356745400626,"(False, 0.7039861026240692, 0.48144142833531056)","(True, 12.776447981353765, 0.0)"
61s,0.02428062746858395,1.8211040485997945,0.03375217238024795,0.14391048876874185,"(False, 0.7193796948842669, 0.4719070042574678)","(True, 12.654421954790472, 0.0)"
62s,0.023896938520798217,1.8166089341172196,0.030327018194105933,0.1601875153948445,"(False, 0.7879752096908292, 0.4307112066173677)","(True, 11.340515080962955, 0.0)"
63s,0.0258981959150546,1.8100516028259186,0.0327581471772142,0.15104549145697435,"(False, 0.7905879345053061, 0.42918448987886615)","(True, 11.98348646733038, 0.0)"
64s,0.027211368802664393,1.8045478075869497,0.0343900162550439,0.14899746682621767,"(False, 0.7912578057788318, 0.42879356527517487)","(True, 12.11126501695276, 0.0)"
65s,0.02672845996334261,1.7978332253352498,0.032199641128278965,0.12320965057071084,"(False, 0.8300856477517896, 0.406490361083677)","(True, 14.59165915175988, 0.0)"
