File,TAB,TBA,Error TAB,Error TBA,Significant TAB,Significant TBA
neg47w,0.013058202520634499,0.04018478083307997,0.027163142341977246,0.06165445239295137,"(False, 0.48073239672475876, 0.6307067028899371)","(False, 0.6517741910505409, 0.5145468534326816)"
neg48w,0.014819175105658333,0.038512698937296364,0.023976878953670438,0.05382703808908711,"(False, 0.6180610551645538, 0.5365350928192867)","(False, 0.7154898412495861, 0.4743064158777055)"
neg49w,0.014200951849359988,0.039039642817574105,0.027817204007923316,0.05560416245236195,"(False, 0.5105096775835221, 0.6096944363778958)","(False, 0.7020992870996078, 0.4826172469016652)"
neg50w,0.014235064730929503,0.03911656846860723,0.022375081907081398,0.054772661802052924,"(False, 0.6362016814081162, 0.5246449773906603)","(False, 0.7141622696733921, 0.4751268446825876)"
neg51w,0.014211184713952774,0.03960040203148196,0.023526205563932267,0.05763771732118404,"(False, 0.6040576613739941, 0.5458053068864523)","(False, 0.6870570847004608, 0.49204675643164575)"
neg52w,0.014567101360711598,0.03999187444415497,0.02581592946793281,0.05286611450772017,"(False, 0.5642679408001205, 0.5725717961424728)","(False, 0.7564746306126746, 0.449364677270087)"
neg53w,0.014791170218103389,0.0392937521578709,0.024158540526273427,0.06136905878081202,"(False, 0.612254295826247, 0.540369523358502)","(False, 0.6402860486782745, 0.5219866491478444)"
neg54w,0.014518064980967749,0.03852271225402859,0.024161213072443646,0.06058249692135895,"(False, 0.6008831153236216, 0.5479178399706943)","(False, 0.6358719797243457, 0.5248598672203575)"
neg55w,0.01417055950203161,0.04011043414177706,0.028486468885051262,0.05817892211642298,"(False, 0.4974487908351407, 0.6188726063034964)","(False, 0.6894324040846148, 0.49055119748321685)"
neg56w,0.014459524408314328,0.04112097483309185,0.025801524747920954,0.04865402472669953,"(False, 0.5604135627480487, 0.5751973827015258)","(False, 0.845171084284959, 0.39801532434066167)"
neg57w,0.013588137687211344,0.04238499014409314,0.023878367905371914,0.05464881466558425,"(False, 0.569056383629738, 0.5693178766528568)","(False, 0.7755884625030228, 0.4379920147837253)"
neg58w,0.012440515063297353,0.042385195511005946,0.024268817695028824,0.055718243693006826,"(False, 0.5126131490882493, 0.6082219534407605)","(False, 0.7607058783930352, 0.446832762920228)"
neg59w,0.01261353218216077,0.04181226664032067,0.0292705007734224,0.05285285917526499,"(False, 0.4309298388777089, 0.6665193863991439)","(False, 0.7911069957760906, 0.428881557163834)"
neg60w,0.0111497632296218,0.04464856842501064,0.02513634167843506,0.05715504169098629,"(False, 0.44357143820922007, 0.657352459438191)","(False, 0.7811833760249359, 0.43469464967055327)"
neg61w,0.011259428310855135,0.0427557800191849,0.024121300774678986,0.05403060833092725,"(False, 0.46678362896061437, 0.6406546897455851)","(False, 0.7913251643830074, 0.42875426748891754)"
neg62w,0.010887044354196185,0.0422019481620417,0.027593667558205148,0.05663761290011772,"(False, 0.39454865255701954, 0.6931760146006971)","(False, 0.7451222959637479, 0.45619779166347785)"
neg63w,0.010639488364504235,0.04092310696580981,0.028903460558616027,0.059604817497432704,"(False, 0.3681043085801931, 0.7127954583317146)","(False, 0.6865738154063209, 0.49235133374394024)"
neg64w,0.011308469313771052,0.03912179556450468,0.024398733211256213,0.06933480184785316,"(False, 0.46348592018514945, 0.6430161047792045)","(False, 0.5642447158117323, 0.5725875998541712)"
neg65w,0.011528908173827901,0.040788686029692656,0.02743319258985708,0.05450534092896217,"(False, 0.4202539728493177, 0.6742999299900156)","(False, 0.7483429207947403, 0.45425334187961464)"
neg66w,0.011434292797111612,0.04082193681252022,0.023884929783637432,0.05431586032562539,"(False, 0.4787241537107121, 0.6321348803477906)","(False, 0.7515656857461404, 0.4523122854015744)"
neg67w,0.011553912308226444,0.04173111223294157,0.025569586947208404,0.05457876670007665,"(False, 0.4518615154824728, 0.6513687503392545)","(False, 0.7646034301629422, 0.4445077259817767)"
neg68w,0.01059973699016692,0.04287974351285584,0.02716658550433673,0.05256493122097055,"(False, 0.39017553341309064, 0.6964067522468842)","(False, 0.8157481141295425, 0.4146442143869318)"
neg69w,0.006801541142293255,0.04597477433300412,0.02760059658247139,0.057668555279000056,"(False, 0.2464273234808549, 0.805351457182941)","(False, 0.7972243124624588, 0.425320768415391)"
neg70w,0.007370047607247798,0.047448496922697814,0.030316123961339526,0.05219877107893712,"(False, 0.2431065269638827, 0.8079228750871248)","(False, 0.9089964369265371, 0.3633520066013647)"
neg71w,0.00823228132180942,0.04630948510129329,0.024294339337829242,0.05201522188303182,"(False, 0.33885594530207114, 0.734718253543408)","(False, 0.8903064031031303, 0.37330138388964795)"
neg72w,0.008628554221653983,0.03997579565650966,0.025079979590824218,0.059023319636842014,"(False, 0.3440415168763069, 0.7308150637628468)","(False, 0.6772881617379751, 0.49822314050133176)"
neg73w,0.007885068661008354,0.04172980707699381,0.028021378994432328,0.0630567823679435,"(False, 0.2813947401580439, 0.7784076519511709)","(False, 0.6617814216002275, 0.5081113143065319)"
neg74w,0.0067915373252160904,0.04190166773665993,0.021147878968440944,0.05590259072037747,"(False, 0.3211450819891265, 0.7481004477026214)","(False, 0.7495478688322408, 0.4535270581568589)"
neg75w,0.008315279180624247,0.03897863092795362,0.026422491994030885,0.054775652613654184,"(False, 0.3147045775433579, 0.7529859683573685)","(False, 0.7116050483757674, 0.47670938000601915)"
neg76w,0.006772549750005741,0.03951303452617694,0.024717422440524387,0.06069760178245278,"(False, 0.2739990290776476, 0.784085367800641)","(False, 0.6509818076140178, 0.5150582305900337)"
neg77w,0.007354674537707995,0.041876952299340076,0.027400654876454978,0.04663321936366205,"(False, 0.2684123635317844, 0.788381923851837)","(False, 0.8980068901691957, 0.36918187613233977)"
neg78w,0.008772130756718122,0.039696038779446496,0.02273572198631089,0.049773009770671485,"(False, 0.38583031416375496, 0.6996223429112725)","(False, 0.7975414579577464, 0.4251366351880448)"
neg79w,0.009155739757503056,0.03517674542700178,0.02771835735365463,0.06223926782209374,"(False, 0.33031321591991397, 0.7411633079803199)","(False, 0.56518572049324, 0.5719474482063365)"
neg80w,0.010948146139191595,0.0371843440992059,0.026365366835126847,0.05647608503607668,"(False, 0.41524725249053873, 0.6779609107535824)","(False, 0.6584086711296065, 0.5102755650392252)"
neg81w,0.011133600377506436,0.036646666126763705,0.02434683809891568,0.0592352436082808,"(False, 0.4572914286558749, 0.6474615896964657)","(False, 0.6186632128856592, 0.5361382492465081)"
neg82w,0.013916614336730415,0.036480614835909364,0.02569124558688093,0.050450802452829895,"(False, 0.541687022907011, 0.5880341310263562)","(False, 0.7230928560555153, 0.469622838024353)"
neg83w,0.01490390199491598,0.033910152306365404,0.023641727561015614,0.058518108742052335,"(False, 0.6304066382818824, 0.5284285687309065)","(False, 0.5794813440714782, 0.5622644311479954)"
neg84w,0.014484666145955227,0.03546992839476104,0.026560970517233377,0.056000965437166254,"(False, 0.5453364791981994, 0.5855221192421436)","(False, 0.6333806590273648, 0.5264850920786379)"
neg85w,0.01441268905419335,0.03629160780627316,0.024985019111106253,0.05740677800778816,"(False, 0.5768532331354781, 0.5640386053241313)","(False, 0.6321833251353981, 0.5272670920423232)"
neg86w,0.014035755067292044,0.03858834097256292,0.0246212743834598,0.058880365201485235,"(False, 0.5700661488391946, 0.5686328335791686)","(False, 0.655368573895828, 0.5122304798099324)"
neg87w,0.016247754944533677,0.03201847747314446,0.026898895315324294,0.06447011550219611,"(False, 0.6040305653473187, 0.5458233211002532)","(False, 0.49664060974194746, 0.619442510384923)"
neg88w,0.018303600710821488,0.028167704063196908,0.024723732876747017,0.05457200231630435,"(False, 0.7403251281701178, 0.4591027372582035)","(False, 0.5161566896507536, 0.6057449767847196)"
neg89w,0.019582941002825205,0.028856059582054172,0.02626630485450657,0.05136282137515214,"(False, 0.7455537088790514, 0.4559370552605255)","(False, 0.5618083043236777, 0.5742466335269714)"
neg90w,0.018676335239403263,0.03019769019906704,0.02409249619556706,0.05824982054226382,"(False, 0.7751930347026327, 0.4382256033855134)","(False, 0.5184168795362514, 0.6041674401907835)"
neg91w,0.01930388864187904,0.031166993263124,0.025236412983608496,0.058052727753675974,"(False, 0.7649220455544639, 0.4443179655617704)","(False, 0.5368738811958834, 0.591354733694909)"
neg92w,0.015680013292618034,0.034002865917521774,0.02216158676059633,0.05519629301584941,"(False, 0.7075311647132306, 0.479236452754356)","(False, 0.6160353179471305, 0.5378712102941017)"
neg93w,0.018655152437886402,0.03340930362658767,0.023098510855094744,0.062047308596360755,"(False, 0.807634420890458, 0.4193010655906084)","(False, 0.5384488768711431, 0.590267190480009)"
neg94w,0.01743117050437215,0.03178524065783961,0.024006804309891806,0.0502017645823311,"(False, 0.7260929142988757, 0.4677818125349906)","(False, 0.6331498687802434, 0.5266357791747587)"
neg95w,0.015983297639032834,0.030418166268244562,0.025031593250105035,0.04843023351989392,"(False, 0.6385249823826442, 0.523131996940245)","(False, 0.6280821721776242, 0.5299501112427365)"
neg96w,0.015944384600466766,0.03290978152574553,0.02348126549952503,0.06386236199449281,"(False, 0.6790257791169425, 0.4971215280255077)","(False, 0.5153235880718523, 0.6063269184777424)"
neg97w,0.016563104775577653,0.02927642361549232,0.026325941827793194,0.055453847660279346,"(False, 0.6291552600063645, 0.5292474158750977)","(False, 0.5279421510089827, 0.5975394877717226)"
neg98w,0.014126013849842911,0.029144574666919,0.026894985340097724,0.0559296944330795,"(False, 0.5252285387485391, 0.5994243279809108)","(False, 0.5210930430129707, 0.6023019570989459)"
neg99w,0.014548381296620061,0.02770797608917519,0.02895203857075257,0.06256786744907607,"(False, 0.5024993753399071, 0.615316291687533)","(False, 0.44284673937027963, 0.6578765935842923)"
neg100w,0.017541929016750002,0.027415936702421817,0.024074558690788582,0.044090130628788644,"(False, 0.728650075877067, 0.4662157386800816)","(False, 0.621815728632035, 0.5340630427279509)"
