File,TAB,TBA,Error TAB,Error TBA,Significant TAB,Significant TBA
30w,0.013865657597796455,0.14412104669470693,0.02727508937933131,0.05821975951394869,"(False, 0.5083634156045576, 0.611198504355362)","(True, 2.4754661973513894, 0.013306235703819391)"
31w,0.013865657597796455,0.14412104669470693,0.028145982733645682,0.05331168640606842,"(False, 0.49263362835867375, 0.622271482365349)","(True, 2.703366867762446, 0.006864093904477286)"
32w,0.013531984285636733,0.13666071558107973,0.026843119766739393,0.05471615410669548,"(False, 0.5041136948024895, 0.6141814838679729)","(True, 2.4976301388908637, 0.012502656443423188)"
33w,0.012595347712801352,0.13053732282038055,0.02663522406849398,0.050701173463552844,"(False, 0.4728831144957409, 0.6362965723682965)","(True, 2.5746410566654614, 0.010034416123291923)"
34w,0.013175628100090764,0.12299648499895355,0.02582729595781046,0.059302849388478365,"(False, 0.5101435365751601, 0.6099509060828334)","(True, 2.0740400548586435, 0.03807559102574687)"
35w,0.013175628100090764,0.12299648499895355,0.02587294263622228,0.05805081865557508,"(False, 0.5092435091493923, 0.6105815491968982)","(True, 2.118772617638894, 0.03410968792430835)"
36w,0.013559560769738521,0.11598771018527643,0.024053678467042656,0.047200512964888995,"(False, 0.5637208790463074, 0.572944105637087)","(True, 2.457340035087248, 0.013997013131169966)"
37w,0.013023660222692968,0.11085646904026802,0.02502125911735248,0.05643983466594756,"(False, 0.5205037908608259, 0.6027124864123743)","(True, 1.96415297274342, 0.0495123546016798)"
38w,0.013726428661457346,0.10567105201540983,0.02290274418248226,0.06123169836296793,"(False, 0.5993355447753003, 0.5489491494074108)","(False, 1.7257573257075978, 0.0843910800714367)"
39w,0.013485661117361492,0.0981012184594654,0.024570787009209494,0.049493776234878696,"(False, 0.5488493759807883, 0.583108822048382)","(True, 1.9820920107997866, 0.047468943557527954)"
40w,0.01402899685104586,0.09437467320088899,0.024294209505153996,0.05198391501157414,"(False, 0.5774625779887845, 0.5636270113424477)","(False, 1.815459131538604, 0.0694533810327862)"
41w,0.013376544319291694,0.09222287846110078,0.024781785139365846,0.05345857129906886,"(False, 0.539773234416558, 0.589353427715984)","(False, 1.725128005108268, 0.08450440660258884)"
42w,0.011626985747032803,0.08701291788421273,0.020772979380023412,0.050813107050687686,"(False, 0.5597168097232136, 0.5756726147152642)","(False, 1.712410890312505, 0.08682097352797702)"
43w,0.01248733130885582,0.08298936324941764,0.02391781525633213,0.055167346914433826,"(False, 0.5220933089007724, 0.6016053649914377)","(False, 1.5043203614293175, 0.132498898802617)"
44w,0.014095546237772982,0.07465643821380397,0.025243188051715913,0.060731062992422466,"(False, 0.5583900975144395, 0.5765780332917063)","(False, 1.2292957596200647, 0.21896093656472537)"
45w,0.013395731118038157,0.06920030776074881,0.02551844698364926,0.05157003403518271,"(False, 0.5249430393088327, 0.5996227886953849)","(False, 1.3418705078522573, 0.1796379857537973)"
46w,0.013683368123635686,0.06652206316655906,0.0244450320511376,0.0548637867576565,"(False, 0.5597606947297459, 0.5756426767433962)","(False, 1.2124949278546764, 0.2253229829983443)"
47w,0.014712015589058991,0.060269480131374564,0.024861190138124958,0.05435809636121969,"(False, 0.5917663437398326, 0.5540070634896499)","(False, 1.1087489107578865, 0.26753851563147)"
48w,0.014136669934321944,0.058299291347474025,0.025410423415350315,0.04782832098386802,"(False, 0.5563335054772071, 0.5779828863310466)","(False, 1.2189282447765153, 0.22287142829215423)"
49w,0.014399741828895474,0.05457430603270552,0.025692569497230436,0.05888106957317841,"(False, 0.5604632822126924, 0.5751634778019652)","(False, 0.9268565674555153, 0.35400101017493535)"
50w,0.014991178177035769,0.049728949839614955,0.025890408595973968,0.052879639796687375,"(False, 0.5790243951332209, 0.5625727126552931)","(False, 0.9404177114445891, 0.34700334075304484)"
51w,0.015675692334757407,0.04727568372999258,0.021463353908733517,0.06129067344878825,"(False, 0.7303468228410896, 0.46517821430724493)","(False, 0.7713356873047581, 0.44050798452337325)"
52w,0.015659401478584245,0.04506255158457506,0.023317503736009198,0.05736999195250087,"(False, 0.6715728088166422, 0.5018556935291083)","(False, 0.7854725101213945, 0.43217658180299523)"
53w,0.014797765983344702,0.044623193242902204,0.0271719993964244,0.05725122323052587,"(False, 0.5445961398516724, 0.5860313102206405)","(False, 0.7794277698351341, 0.43572777076383273)"
54w,0.014187627220041188,0.04397740429096686,0.02626300810537031,0.056458039508653635,"(False, 0.5402133359255247, 0.5890499167716905)","(False, 0.7789396279731995, 0.43601527887983993)"
55w,0.013783658901144413,0.042819850646353075,0.024433551618502292,0.055196564368833155,"(False, 0.5641283394390665, 0.5726667926203652)","(False, 0.7757702157008052, 0.4378846728760446)"
56w,0.015012442108387036,0.041949931604214896,0.023815049956774047,0.054723279311785035,"(False, 0.6303762593668983, 0.5284484397181344)","(False, 0.7665829265312448, 0.4433295298401141)"
57w,0.01441987208407891,0.04365651741141363,0.02541222485111195,0.049899993194863504,"(False, 0.5674383950466245, 0.5704163702544982)","(False, 0.8748802277573747, 0.3816390783944241)"
58w,0.01410085906233216,0.042327950440235185,0.026958174499875538,0.04856502730275852,"(False, 0.5230643144029379, 0.6009294979000268)","(False, 0.8715726684628247, 0.3834415464512313)"
59w,0.013643916950952129,0.04141548595123723,0.023895365150063585,0.05585907023496609,"(False, 0.5709859156898393, 0.5680091900975393)","(False, 0.7414281293445587, 0.4584338940809407)"
60w,0.014123830210121646,0.04146392465711912,0.02559148819760564,0.05613823519123065,"(False, 0.5518956186160008, 0.5810198703859097)","(False, 0.7386039927310754, 0.4601474990252874)"
61w,0.013446370605541436,0.04033877648079809,0.025463456924921465,0.059270447173847426,"(False, 0.5280654015355344, 0.5974539435258088)","(False, 0.6805883607133848, 0.49613199378484163)"
62w,0.013386156301833374,0.04240559906984487,0.024881392217358977,0.05906525129585897,"(False, 0.5379986853185116, 0.5905779562218854)","(False, 0.7179449530729061, 0.4727912287909515)"
63w,0.012286483614812438,0.04175743038513602,0.023255708044738893,0.04932688359892721,"(False, 0.5283212014519589, 0.597276418759809)","(False, 0.8465450751898744, 0.39724873938132976)"
64w,0.012234889288665007,0.04201278998046476,0.02412833049655488,0.05503190137785555,"(False, 0.5070756673534434, 0.6121017273395533)","(False, 0.7634261024710008, 0.44520931783067375)"
65w,0.012823749875902957,0.041128792463787534,0.025589614134882154,0.05480374143471944,"(False, 0.5011310373149561, 0.6162789047244872)","(False, 0.7504741717822114, 0.45296917379317714)"
66w,0.011517511575089845,0.04282824778040606,0.023070896428405287,0.0488081598509914,"(False, 0.49922254260173804, 0.6176226153977109)","(False, 0.877481304584281, 0.38022526903067)"
67w,0.009408325953396357,0.04311666417302007,0.0213059221120651,0.060506571520618904,"(False, 0.44158266907718663, 0.658791227466315)","(False, 0.7125947329262764, 0.4760965719548875)"
68w,0.009720768690365755,0.04311787778867071,0.02686161319091034,0.04992134831531811,"(False, 0.36188328010229676, 0.717439254901421)","(False, 0.8637162104742313, 0.3877438063488745)"
69w,0.010232750744720631,0.038683493238508504,0.02449669497023963,0.0559368336250772,"(False, 0.4177196457380117, 0.6761521068270364)","(False, 0.6915567208860782, 0.4892157486713038)"
70w,0.010915423126011348,0.037754836834245964,0.024785236660603966,0.05974538588165747,"(False, 0.4404001977258248, 0.6596472817341648)","(False, 0.6319289142935662, 0.5274333285674402)"
71w,0.011687220597494719,0.039265502261947915,0.024234605242927903,0.05202494191978013,"(False, 0.4822533926318136, 0.6296259518661984)","(False, 0.75474379812847, 0.4504027215564139)"
72w,0.011680886154528336,0.04159710391260063,0.02814696061180498,0.061013577433930696,"(False, 0.4149963584213534, 0.6781445689502794)","(False, 0.6817679877506702, 0.4953856693826584)"
73w,0.010838655541723696,0.04249566937827254,0.024720349674807147,0.053879978164477774,"(False, 0.4384507373198495, 0.6610595735246778)","(False, 0.7887098478129909, 0.43028161084826344)"
74w,0.009795257825450099,0.04072297936480851,0.025988835795836284,0.056007173733587635,"(False, 0.37690252469944857, 0.7062460451237986)","(False, 0.7271029164677675, 0.46716291228094664)"
75w,0.009417389786980701,0.03972295338706289,0.028120448376314177,0.04780328567620851,"(False, 0.33489472361731465, 0.7377045024580473)","(False, 0.8309670104294281, 0.4059922660682971)"
76w,0.01192187178792925,0.03602223630977264,0.029395235325437415,0.050573828349611334,"(False, 0.40557157158094115, 0.6850574204814657)","(False, 0.7122703082858364, 0.4762974065929615)"
77w,0.010848375771140617,0.04050135759873541,0.026648065322494318,0.05070955459847835,"(False, 0.4070980628369754, 0.6839359661204938)","(False, 0.7986928285887713, 0.4244685461167961)"
78w,0.010109223585480942,0.040900777604090166,0.028305534151548115,0.05524556189544047,"(False, 0.3571465400142621, 0.7209821049511076)","(False, 0.7403450376973321, 0.459090659579648)"
79w,0.009618451326689259,0.042316153498983766,0.02386856513073004,0.05284534399537325,"(False, 0.4029756826188852, 0.6869661137492089)","(False, 0.8007546228233211, 0.42327371344002573)"
80w,0.01030373455230471,0.04242111936268245,0.02574816811929181,0.056675196616134765,"(False, 0.4001734998997711, 0.6890287315493264)","(False, 0.7484953188606257, 0.4541614475790541)"
81w,0.009067263292076966,0.04225279252491276,0.023394823188235325,0.05105172232718773,"(False, 0.38757562812599783, 0.6983301077450546)","(False, 0.8276467589891855, 0.40787057912637925)"
82w,0.0090181620002312,0.04599788807422556,0.023575509372585294,0.055395181435538184,"(False, 0.38252246675602863, 0.7020738676101892)","(False, 0.8303590110586063, 0.406335833009003)"
83w,0.00978104020331938,0.04285403594307979,0.025742206608397555,0.05780489349199001,"(False, 0.37996121902497026, 0.7039742027824403)","(False, 0.741356541882013, 0.4584772870447664)"
84w,0.010433080120178184,0.04213807912835321,0.020959446249238785,0.0511157814543815,"(False, 0.4977746070250829, 0.6186429156703115)","(False, 0.8243653511579301, 0.40973199617257894)"
85w,0.009301613074850223,0.04063194499647338,0.02388128600676159,0.04677902364137577,"(False, 0.389493810015785, 0.6969108887621795)","(False, 0.8685932675288816, 0.38506963820096973)"
86w,0.012696689034783493,0.03817248465519185,0.025460668646256446,0.05801939071934187,"(False, 0.4986785386977778, 0.6180058660578835)","(False, 0.6579263274211932, 0.5105854723828374)"
87w,0.012171093461312177,0.038082579642644276,0.023473804303362555,0.04868330055465246,"(False, 0.5184968445685092, 0.6041116610861348)","(False, 0.7822513923412467, 0.4340668470043161)"
88w,0.01275039059054972,0.04213896247705051,0.027266672013941094,0.0602080175678034,"(False, 0.46761814511248795, 0.6400576865964491)","(False, 0.6998895525765422, 0.48399628239723413)"
89w,0.01140756435136625,0.04086666248050008,0.027285966693393112,0.06489285760004006,"(False, 0.4180744072420356, 0.6758927161256274)","(False, 0.629755939126263, 0.5288542772269187)"
90w,0.009059942040109625,0.044748042307652725,0.02584231549359753,0.05813419517376721,"(False, 0.35058553643748525, 0.7258993089072103)","(False, 0.7697370226576229, 0.44145590387938305)"
91w,0.010923510131632286,0.0401833887497034,0.02363633686094948,0.056687882286698715,"(False, 0.4621490290942437, 0.643974452519108)","(False, 0.7088532350966311, 0.4784155581108904)"
92w,0.01007048810786726,0.044244532414879245,0.025633158083450045,0.05810430890169249,"(False, 0.3928695822450856, 0.6944158087634016)","(False, 0.761467320603317, 0.44637799077611096)"
93w,0.014207535041748098,0.040064870625894144,0.028843255901179254,0.05661214494324269,"(False, 0.4925773668002309, 0.6223112435057119)","(False, 0.7077080486185738, 0.4791265781771332)"
94w,0.007631947092177072,0.04494367643719954,0.026459805375253782,0.054254848842343974,"(False, 0.28843549617771413, 0.7730133996890278)","(False, 0.8283808248696586, 0.4074548624339327)"
95w,0.006884216593917358,0.04433153229521025,0.026623901259907424,0.054167571578198064,"(False, 0.258572796177103, 0.7959648750624568)","(False, 0.8184146160440627, 0.4131204786529228)"
96w,0.004570285075746083,0.041912690570907074,0.027493185411420616,0.04936312749683024,"(False, 0.16623337773903768, 0.8679732932238557)","(False, 0.8490687826373727, 0.3958430198297458)"
97w,0.005007269603868991,0.04143677350870689,0.02657466619449876,0.057697509625344784,"(False, 0.18842267169871543, 0.8505453285420683)","(False, 0.718172652126132, 0.472650838092453)"
98w,0.009467159636618927,0.03831875245436578,0.024399717294238458,0.05657622632882011,"(False, 0.3880028412810513, 0.6980139309685607)","(False, 0.6772942442583182, 0.49821928204920063)"
99w,0.004359126489774212,0.04010655608043834,0.023297507650949723,0.054005761690173765,"(False, 0.18710698822740862, 0.8515767491084942)","(False, 0.7426347638706787, 0.457702835447674)"
100w,0.002876127074342927,0.04433913309487991,0.027374389861455194,0.048199960798493445,"(False, 0.10506634445185165, 0.9163231646927192)","(False, 0.919899775027738, 0.35762513646798233)"
