i,TE,err TE,p-value
71,0.00557984379409926,0.011547139652461664,0.6289373858487981
72,0.005361366848778193,0.010910955563617637,0.6231614982611031
73,0.005361366848778193,0.010798140346785595,0.6195357974799542
74,0.008883454462676799,0.01083347981709296,0.41221605388402605
75,0.008883454462676799,0.009881898244211216,0.36867271553362935
76,0.004528179498209939,0.010424902755152614,0.6640257348151979
77,0.004528179498209939,0.008664728942981433,0.6012532709203662
78,0.009180824643617358,0.009140175736175265,0.31516307119047715
79,0.009180824643617358,0.009478245093977657,0.3327344584895484
80,0.010386840989181412,0.00893756968576034,0.2451725238766942
81,0.010547525253702617,0.00795135459772399,0.18467191294607632
82,0.010547525253702617,0.009242616654885743,0.2537934057530824
83,0.014094057425608209,0.010037001952657174,0.1602563571445088
84,0.014160986222172323,0.008759882227154658,0.10597055473131323
85,0.014624401947263888,0.008605749068566523,0.08924839345905111
86,0.014624401947263888,0.00841518031659304,0.08223555481099076
87,0.01724472934994503,0.00816165678105366,0.03460969775799527
88,0.018220121487434238,0.00801259635771143,0.022969908531594863
89,0.018249183413446723,0.007169419920561005,0.010914643320302675
90,0.016125843375657034,0.0067665838250410585,0.017164790953994036
91,0.01761119433260172,0.007406791587095576,0.017420572001376478
92,0.018322046203241737,0.007125376631314965,0.010129430835857267
93,0.01676835916204733,0.006991128580070281,0.016461493959257778
94,0.018651091509295448,0.0072199489133298106,0.009786814480764239
95,0.018981869620393388,0.007798670265581055,0.014933491336781346
96,0.020199939569986447,0.007032867067243929,0.004075994467232169
97,0.02254440449455075,0.006063893449089582,0.00020095721181645487
98,0.023800652095614883,0.006128557123503139,0.00010293584886511553
99,0.023163517573992487,0.006577218442381957,0.00042865942166514515
100,0.024421989701442604,0.007113754845278243,0.000596796862597726
101,0.02362240243883762,0.005736186739732094,3.8194773929633996e-05
102,0.023518080177451273,0.006123142068477834,0.00012260820867493472
103,0.023866592227168637,0.006301089833540753,0.00015205272194984687
104,0.023631533520953152,0.005866276943218169,5.616492473259349e-05
105,0.021995075308612222,0.005282428326984998,3.129682810687484e-05
106,0.024684448767371303,0.005797364605829448,2.063800893714607e-05
107,0.02587765440969203,0.005408925752149241,1.7162674463833127e-06
108,0.022813845777563235,0.005403921416825504,2.424446350723919e-05
109,0.02373051187356895,0.005442861739021762,1.301023422817238e-05
110,0.025287405996753887,0.005158111381225416,9.464657504398843e-07
111,0.025956199016771098,0.004950905462048113,1.5822864907200085e-07
112,0.026047682246479242,0.005532304018169873,2.4980562971510523e-06
113,0.02596161210620912,0.005279991080255981,8.788939389603456e-07
114,0.028202228567307308,0.005378292634076947,1.5737605352228456e-07
115,0.0288357413650156,0.004773793312867887,1.537086458114345e-09
116,0.029616520305803917,0.0045571682303098505,8.091660674836021e-11
117,0.03127015449354703,0.005329681148645282,4.432915146068694e-09
118,0.030232276050244533,0.004840981264694936,4.2360515095651863e-10
119,0.029860573260617695,0.005109803726233702,5.102914535370928e-09
120,0.029665285742527858,0.004669775724893822,2.1168555797146382e-10
121,0.029035442399292233,0.004701491058329634,6.583158462802885e-10
122,0.028233038777582986,0.004279463219787866,4.186229141112108e-11
123,0.02807366931459901,0.0046656609404324275,1.7758798875888715e-09
124,0.029105788663355864,0.004819008696850049,1.5431729227799451e-09
125,0.029704363918666543,0.0046078938797978666,1.1453216153256562e-10
126,0.029458246046897757,0.004834567319633928,1.1063838734060027e-09
127,0.029425619993287272,0.004366218053548469,1.5905943229199693e-11
128,0.029062121040922845,0.0046665363382294815,4.73117101051912e-10
129,0.03131220685795874,0.004415890571680344,1.333377852574813e-12
130,0.032516618898352695,0.0040381477767181895,8.881784197001252e-16
131,0.032754948492359465,0.004574919897474045,8.08686451136964e-13
132,0.03360233446661878,0.004782751496550739,2.1294077612310502e-12
133,0.03520711496284659,0.0039061268944509636,0.0
134,0.034901227253581524,0.00427252487550298,2.220446049250313e-16
135,0.03614236179731381,0.004269176034098304,0.0
136,0.03628253452604019,0.0040323410971751265,0.0
137,0.03575637235204826,0.004908655264223648,3.232969447708456e-13
138,0.03620584682272965,0.0038464874298692058,0.0
139,0.036474031314429056,0.004396380772542668,0.0
140,0.035886905111284506,0.004178914807414534,0.0
141,0.03507192679850854,0.00427822537309922,2.220446049250313e-16
142,0.03503402955186172,0.004215602840662029,0.0
143,0.03417517875177961,0.003967723462823915,0.0
144,0.0357133315323645,0.004057821756113858,0.0
145,0.03791645388269915,0.0036678225631946266,0.0
146,0.039618727445537294,0.0038647446739880783,0.0
147,0.04163385390924644,0.004089033168075245,0.0
148,0.041737327330634316,0.004517287526147595,0.0
149,0.04277428868208705,0.0036185271855872373,0.0
150,0.04105324454825125,0.004027164532463137,0.0
151,0.04090475904034711,0.004385545570180947,0.0
152,0.040879812296622575,0.0037310306070750237,0.0
153,0.04198542228784073,0.004194254636961999,0.0
154,0.04263496943120951,0.004118272330764018,0.0
155,0.04164370423515641,0.004065275966425049,0.0
156,0.04088605479100062,0.004230077151456009,0.0
157,0.041268565692209644,0.004217667980249749,0.0
158,0.04061866538518731,0.004525765986644544,0.0
159,0.04375730973352632,0.004241066148816133,0.0
160,0.046915892341302626,0.004057111059059123,0.0
161,0.04971052568141368,0.004163257492637127,0.0
162,0.052326259394184074,0.0043023015756486595,0.0
163,0.052215361072557046,0.0040620182918237446,0.0
164,0.05185591451709459,0.003974797605472348,0.0
165,0.05360501625780356,0.003869174271994196,0.0
166,0.056397088227414904,0.003948778848823177,0.0
167,0.05921213919417566,0.0039004265500548977,0.0
168,0.0637066068831796,0.004261403643822309,0.0
169,0.06452823216122446,0.003880398715183882,0.0
170,0.06614967157962075,0.0038703974965743617,0.0
171,0.06389496021470355,0.003799607394779063,0.0
172,0.06521370158850873,0.003577461356904434,0.0
173,0.06578021515005066,0.004378252417130264,0.0
174,0.061102606525574504,0.004437182345767135,0.0
175,0.056035682175108265,0.0038369465023266785,0.0
176,0.05320547096000024,0.0038340520343010265,0.0
177,0.04834610719818988,0.0041950920450156215,0.0
178,0.04747489106136861,0.003765483679917538,0.0
179,0.04409223799488206,0.003678033333194925,0.0
180,0.042393442642374685,0.004032277953695698,0.0
181,0.04036550320182643,0.004082190063984131,0.0
182,0.042661786113666916,0.003944202260772661,0.0
183,0.04072970467884979,0.003937542822094291,0.0
184,0.04108083980538174,0.00406400779786259,0.0
185,0.04391394781863278,0.003891205635369521,0.0
186,0.05251374865877559,0.00434038774698747,0.0
187,0.054415950355259424,0.004040751239850615,0.0
188,0.053275209714990626,0.0042642062417525325,0.0
189,0.05677212488294156,0.0038445373244256607,0.0
190,0.05378276770355818,0.0038625301253886976,0.0
191,0.04981976896826701,0.00425390532136834,0.0
192,0.05082644957294383,0.0037736897384194686,0.0
193,0.05216003245681396,0.004627978425040102,0.0
194,0.054895556400686524,0.004201547723745995,0.0
195,0.058744476470741824,0.004043549961525401,0.0
196,0.06709000921820363,0.004382163496499279,0.0
