i,TE,err TE,p-value
174,0.019225685099518476,0.003094767150240894,5.220783805270912e-10
175,0.01832739069346902,0.003447113706587217,1.0564565289250538e-07
176,0.018905658879917114,0.0032110859303096442,3.917928870222909e-09
177,0.02030267486219971,0.003469711108808104,4.8744617231477605e-09
178,0.022588374825294702,0.003358720721587179,1.752420430989332e-11
179,0.025482528253370856,0.0034108435023297453,7.949196856316121e-14
180,0.026451622437854004,0.0033893701734533307,5.995204332975845e-15
181,0.025861996087682075,0.0034775192718866157,1.0302869668521453e-13
182,0.022644820418444078,0.0035422080163929935,1.6281709314114323e-10
183,0.0180477186412955,0.002947702217450373,9.203764417264892e-10
184,0.018643903307348907,0.0034016044092784327,4.23132677784821e-08
185,0.02210470021110354,0.0034888317070530185,2.360425188641102e-10
186,0.022505423820439942,0.0036684644413504308,8.524765338080442e-10
187,0.020144408968512377,0.0034879564761242385,7.676197011363683e-09
188,0.022050633743823538,0.0037443322309265578,3.883754651212712e-09
189,0.02328570807590235,0.0032162303649472374,4.4853010194856324e-13
190,0.02557394847434506,0.00323854893452732,2.886579864025407e-15
191,0.027043252235191082,0.0031366083237149575,0.0
192,0.024912833541331794,0.003251128450029627,1.8207657603852567e-14
193,0.023262703902496597,0.0033787730905564146,5.78048720001334e-12
194,0.027254329626016264,0.003670237838085311,1.1213252548714081e-13
195,0.02825840381324147,0.0035202142051095494,8.881784197001252e-16
196,0.032661168687372864,0.0033887782354183045,0.0
197,0.029738552565014172,0.0037108842336594184,1.1102230246251565e-15
198,0.029954847567861664,0.003952043405377498,3.4638958368304884e-14
199,0.030720890837354492,0.0034896963625770192,0.0
