i,TE,err TE,p-value
160,0.1594106482230132,0.006524445251046176,0.0
161,0.1676492405628337,0.007657712039276817,0.0
162,0.1769196156269336,0.007380356689402331,0.0
163,0.18976330632975363,0.0070624020817866996,0.0
164,0.20086999567971964,0.007587607109327531,0.0
165,0.21131297210054134,0.007962959486126126,0.0
166,0.2196253096300289,0.007350663586435831,0.0
167,0.23043619238095236,0.007312087513873206,0.0
168,0.24599270816379604,0.007437004016087262,0.0
169,0.25755414249753833,0.007197263732826053,0.0
170,0.2646344052517058,0.007846646259913912,0.0
171,0.27160430361138593,0.007936300665822266,0.0
172,0.2771203586117041,0.007375197457597266,0.0
173,0.292174665559671,0.008572099434579185,0.0
174,0.30976483241184516,0.008930422698152965,0.0
175,0.32793339836101787,0.008936080196971119,0.0
176,0.33815321966394735,0.009392472457724114,0.0
177,0.3528378247546334,0.007723504285117026,0.0
178,0.36344071814413104,0.0072590507570994,0.0
179,0.37496560143901636,0.008377464167787663,0.0
180,0.38147881618746743,0.008564393475950052,0.0
181,0.37505069239703187,0.00897431598792743,0.0
182,0.3650865902969831,0.008210445960900164,0.0
183,0.35317710388454315,0.008653597312403047,0.0
184,0.3507007538661954,0.007604059407153364,0.0
185,0.3508208863364457,0.00840048914518025,0.0
186,0.33452235639170846,0.008203778188611618,0.0
187,0.32235051936123116,0.009022454969116474,0.0
188,0.3122062759984819,0.008670848943538147,0.0
189,0.30659168602785436,0.00805561133971361,0.0
190,0.3044228751096058,0.009054371783495177,0.0
191,0.304668765242867,0.00763577894144973,0.0
192,0.2958850205163981,0.007816196168595727,0.0
193,0.29175450675202264,0.007530806059532163,0.0
194,0.28468578048997584,0.008102153384087872,0.0
195,0.2831136626434829,0.009043255303686205,0.0
196,0.28552456227594813,0.007571698524435676,0.0
