# time X1 X2
1.287032175804395138e+02 -1.468292618066423423e-02 -9.580385336204529784e-03
1.287132178304457852e+02 -1.261027279114201351e-02 -7.454771874431430703e-03
1.287232180804520283e+02 -1.138386708779997800e-02 -5.207370603266934898e-03
1.287332183304582713e+02 -8.979338427987704208e-03 1.599240753589359007e-02
1.287432185804645144e+02 -8.086130832836541452e-03 2.331607918610983585e-02
1.287532188304707859e+02 -2.062081686771160410e-02 4.378912110666774438e-02
1.287632190804770289e+02 -3.337366061459089150e-02 6.078720915553330328e-02
1.287732193304832720e+02 -5.487866982151283490e-02 5.790892069994388325e-02
1.287832195804895150e+02 -4.586499342134501417e-02 6.033764488389196240e-02
1.287932198304957865e+02 -3.682808016536011364e-02 8.025582260015032277e-02
1.288032200805020295e+02 -2.762301733848455260e-02 6.803597598407687408e-02
1.288132203305082726e+02 -2.393870766056480429e-02 7.496673992365132655e-02
1.288232205805145156e+02 -4.465567906152201338e-02 8.192882233810373782e-02
1.288332208305207871e+02 -5.406658307706893596e-02 7.834552290927630780e-02
1.288432210805270302e+02 -5.143003545582074815e-02 7.375779674948772235e-02
1.288532213305332732e+02 -4.919176608959714703e-02 7.058812399703916218e-02
1.288632215805395163e+02 -5.057438994023619183e-02 7.690671149582584132e-02
1.288732218305457877e+02 -4.599494045427222899e-02 9.086728829410073427e-02
1.288832220805520308e+02 -4.496413753140654501e-02 9.734875682071381098e-02
1.288932223305582738e+02 -4.282004771647528879e-02 8.379757094230466663e-02
1.289032225805645169e+02 -4.836351271291917941e-02 9.801813701361251907e-02
1.289132228305707883e+02 -3.756967703950601922e-02 1.089672292390772290e-01
1.289232230805770314e+02 -4.095686020971941316e-02 1.054215415639946224e-01
1.289332233305832744e+02 -5.332667473000850950e-02 9.782255959479892182e-02
1.289432235805895175e+02 -6.001428531292171686e-02 8.776252701542373857e-02
1.289532238305957890e+02 -6.245999173833518409e-02 9.762827340053578662e-02
1.289632240806020320e+02 -5.140722257026068831e-02 7.785817637471989516e-02
1.289732243306082751e+02 -5.092653944703241092e-02 8.806829698593221512e-02
1.289832245806145181e+02 -5.183841475728891840e-02 8.267431695617427634e-02
1.289932248306207896e+02 -6.339329327256143509e-02 8.469662943572112135e-02
1.290032250806270326e+02 -5.448105129436144750e-02 4.963586692919669946e-02
1.290132253306332757e+02 -6.020758298700570887e-02 3.140612765587015576e-02
1.290232255806395187e+02 -6.044875510826965698e-02 2.429836395005795929e-02
1.290332258306457902e+02 -4.492094496861802344e-02 1.493145317782768218e-02
1.290432260806520333e+02 -3.930944494254966226e-02 2.236638120084497375e-02
1.290532263306582763e+02 -5.508705906427167898e-02 2.517473143846711212e-02
1.290632265806645194e+02 -7.210541717996135636e-02 4.426361852835040966e-02
1.290732268306707908e+02 -7.180614941671244200e-02 4.895429085641629652e-02
1.290832270806770339e+02 -8.297072261701128604e-02 4.196393531500459961e-02
1.290932273306832769e+02 -7.544572823793616045e-02 5.377776144655537632e-02
1.291032275806895200e+02 -7.399975149867424329e-02 4.860934915085447783e-02
1.291132278306957915e+02 -7.136285954769459872e-02 4.291837367005470888e-02
1.291232280807020345e+02 -7.750207090029090362e-02 4.251041940793851698e-02
1.291332283307082776e+02 -5.910066154138124417e-02 5.827723685940613962e-02
1.291432285807145206e+02 -2.979233146156580470e-02 6.820497129030740624e-02
1.291532288307207921e+02 -3.193923052806575680e-02 7.772171996703408636e-02
1.291632290807270351e+02 -2.770083713879992193e-02 9.654962912428290134e-02
1.291732293307332782e+02 -2.596690719114738005e-02 1.055459194983511262e-01
1.291832295807395212e+02 -2.777637715615483699e-02 9.220592218436432508e-02
1.291932298307457927e+02 -3.535828845099943385e-02 9.666709104782569839e-02
1.292032300807520357e+02 -4.537104998605508144e-02 1.119320017713955479e-01
1.292132303307582788e+02 -5.571365213259280025e-02 9.563043099734695740e-02
1.292232305807645218e+02 -5.062596320078868728e-02 9.452042488830617040e-02
1.292332308307707933e+02 -5.484384622637562823e-02 8.289670692575604183e-02
1.292432310807770364e+02 -7.966385273088839869e-02 8.335243871075108391e-02
1.292532313307832794e+02 -7.400186980404253878e-02 9.387127007053217009e-02
1.292632315807895225e+02 -7.317510758029101281e-02 1.063599206892921478e-01
1.292732318307957939e+02 -5.844482688703018375e-02 1.034544534729018861e-01
1.292832320808020370e+02 -5.361188237988527561e-02 1.090337873663001084e-01
1.292932323308082800e+02 -6.731733058235789269e-02 9.290281695161253794e-02
1.293032325808145231e+02 -8.847640959907607239e-02 7.448927054339704590e-02
1.293132328308207946e+02 -9.441392299374770647e-02 8.494033120368552070e-02
1.293232330808270376e+02 -9.929615631472833714e-02 5.382625262390803439e-02
1.293332333308332807e+02 -8.860247147845984328e-02 4.641473108374741946e-02
1.293432335808395237e+02 -8.757308243115223545e-02 5.271965294935734847e-02
1.293532338308457952e+02 -7.509686836110883446e-02 5.439867094500233646e-02
1.293632340808520382e+02 -8.732223687979907834e-02 2.549239372096211848e-02
1.293732343308582813e+02 -7.666890869859178947e-02 3.049405094998866236e-02
1.293832345808645243e+02 -6.853985782254673476e-02 2.157622360508922033e-02
1.293932348308707958e+02 -8.792891924060779185e-02 2.256861607620970836e-02
1.294032350808770389e+02 -7.371060855521294197e-02 1.610293454276742753e-02
1.294132353308832819e+02 -7.195840287928344237e-02 9.020030074681422566e-03
1.294232355808895250e+02 -6.727327366143213971e-02 -9.066472840450479076e-03
1.294332358308957964e+02 -7.529483441330429849e-02 -1.256609312561349570e-02
1.294432360809020395e+02 -6.185224640557959036e-02 -7.854452551303570118e-05
1.294532363309082825e+02 -7.309263995654005641e-02 -4.304119705883794472e-03
1.294632365809145256e+02 -6.406231397176460896e-02 -8.032983805285248691e-03
1.294732368309207970e+02 -5.525578099198668464e-02 -1.499774195349159664e-02
1.294832370809270401e+02 -6.451988617355650102e-02 -2.770893769988582930e-02
1.294932373309332831e+02 -4.417949600609462346e-02 -3.740967297715845630e-02
1.295032375809395262e+02 -4.160946460874427599e-02 -3.481979149936957618e-02
1.295132378309457977e+02 -3.482854281744343639e-02 -9.879122353501502973e-03
1.295232380809520407e+02 -4.980086095439406613e-02 -2.494144903076797593e-05
1.295332383309582838e+02 -2.812567702200962499e-02 6.175691325674688252e-03
1.295432385809645268e+02 -4.005911119741205340e-02 2.602889447978925380e-02
1.295532388309707983e+02 -2.927951128537967934e-02 3.044788895638289583e-02
1.295632390809770413e+02 -3.878219390706091896e-02 4.088968921681042368e-02
1.295732393309832844e+02 -4.437981155038308451e-02 4.262004202513233059e-02
1.295832395809895274e+02 -3.583537278589912084e-02 4.671406477522600798e-02
1.295932398309957989e+02 -2.496792159741242217e-02 3.216186285611158380e-02
1.296032400810020420e+02 -3.727027555829875993e-02 2.874054147449392818e-02
1.296132403310082850e+02 -2.584914840477336301e-02 2.283389918623333556e-02
1.296232405810145281e+02 -1.502668247346252046e-02 1.645591343359720932e-02
1.296332408310207995e+02 -2.417367017000883467e-02 9.554757069168870812e-03
1.296432410810270426e+02 -7.897683747051797987e-03 2.376931444770173651e-02
1.296532413310332856e+02 -2.226843661982315370e-02 1.984620602916039797e-02
1.296632415810395287e+02 -2.819424705125527647e-02 1.820315504879983781e-02
1.296732418310458002e+02 -2.303126256457883533e-02 4.066852544765142685e-02
1.296832420810520432e+02 -3.113327015872085352e-02 4.801642000794621723e-02
1.296932423310582863e+02 -2.794366450030050589e-02 4.761586263403818492e-02
1.297032425810645293e+02 -2.501538775409435644e-02 5.772359840350654164e-02
1.297132428310708008e+02 -2.634735858376308429e-02 5.045524537354464933e-02
1.297232430810770438e+02 -1.750760338515213246e-02 4.570410517266888795e-02
1.297332433310832869e+02 -1.938761475201365714e-02 4.163044081137829561e-02
1.297432435810895299e+02 -1.667017571229857317e-02 4.370968696532905040e-02
1.297532438310958014e+02 -4.820206745469915455e-03 4.793972595457799551e-02
1.297632440811020444e+02 3.374556052016077987e-03 3.796818530523092539e-02
1.297732443311082875e+02 1.139082432616415896e-02 4.165838980175361889e-02
1.297832445811145305e+02 -6.587990256516282339e-06 4.728634510264426855e-02
1.297932448311208020e+02 5.477835370172488491e-03 4.213648224758471950e-02
1.298032450811270451e+02 -3.151248481986360268e-03 4.005984329113432968e-02
1.298132453311332881e+02 -1.573358657849108916e-02 2.828973546527159544e-02
1.298232455811395312e+02 -1.615186549822950415e-02 1.291769451387315797e-02
1.298332458311458026e+02 -2.496871023719374194e-02 1.317301024101659793e-03
1.298432460811520457e+02 -1.680625944130152011e-02 8.510497727916319782e-03
1.298532463311582887e+02 -8.450289761295680727e-03 1.365558304149165278e-02
1.298632465811645318e+02 -2.732377131278968668e-02 3.279446986037631850e-02
1.298732468311708033e+02 -3.516958664612881286e-02 3.284929025447436146e-02
1.298832470811770463e+02 -4.925151104757514303e-02 3.303789669215231178e-02
1.298932473311832894e+02 -5.322009921956753764e-02 3.607895975204177680e-02
1.299032475811895324e+02 -4.795574672992340692e-02 2.504857622925551683e-02
1.299132478311958039e+02 -4.977382736326178142e-02 3.383213921790233225e-02
1.299232480812020469e+02 -5.500452080021100976e-02 3.731466393840277007e-02
1.299332483312082900e+02 -4.126613700438548638e-02 2.746791500936030667e-02
1.299432485812145330e+02 -6.376470778525772376e-02 3.090996603477106502e-02
1.299532488312208045e+02 -5.060379194204904507e-02 3.818549104192983656e-02
1.299632490812270476e+02 -5.534970949897376202e-02 2.448905860542212320e-02
1.299732493312332906e+02 -5.545485721208481128e-02 3.481721214527705444e-02
1.299832495812395337e+02 -5.999985595643866909e-02 2.996661692507373437e-02
1.299932498312458051e+02 -4.382114325685772249e-02 -1.036308511604223936e-03
1.300032500812520482e+02 -5.569789833489976333e-02 8.693690353943881594e-03
1.300132503312582912e+02 -5.498008720256168658e-02 2.203409970615096899e-02
1.300232505812645343e+02 -4.904572931340534653e-02 1.057830051587697016e-02
1.300332508312708057e+02 -6.461240819654358314e-02 -6.237590813604754203e-03
1.300432510812770488e+02 -7.319645377310771139e-02 7.103370025529963036e-03
1.300532513312832918e+02 -7.391075772023127100e-02 8.587223735823813070e-04
1.300632515812895349e+02 -8.203400687800480040e-02 1.429896002487393222e-02
1.300732518312958064e+02 -8.929808972129188449e-02 -3.763648126756224954e-03
1.300832520813020494e+02 -9.192255369547712440e-02 1.032554955717625809e-02
1.300932523313082925e+02 -8.445588709427473417e-02 2.095581701537634414e-02
1.301032525813145355e+02 -8.693372690703654593e-02 2.615189461073218896e-02
1.301132528313208070e+02 -7.514936822018306040e-02 5.847796676470597144e-03
1.301232530813270500e+02 -8.434621338119242806e-02 2.165252741356049788e-03
1.301332533313332931e+02 -9.601114758840824381e-02 1.221872714351929061e-02
1.301432535813395361e+02 -7.572648841959521426e-02 -4.773447184216244796e-03
1.301532538313458076e+02 -8.157267204797545579e-02 -9.949186476620845709e-03
1.301632540813520507e+02 -9.391581133060039610e-02 -5.885205229616535978e-03
1.301732543313582937e+02 -1.104266186611607831e-01 -1.741608304766165821e-02
1.301832545813645368e+02 -9.865839835169809557e-02 -4.236899451734981586e-03
1.301932548313708082e+02 -1.011060440120403886e-01 6.831543730639081172e-03
