File,TAB,TBA,Error TAB,Error TBA,Significant TAB,Significant TBA
136s,0.0291898207650841,0.04903163920734499,0.003043851037196155,0.004294663402740848,"(True, 9.589766518920163, 0.0)","(True, 11.416875924677372, 0.0)"
137s,0.030246213549712766,0.04618085754831808,0.0029288677484286176,0.0039003980794771465,"(True, 10.32693045493103, 0.0)","(True, 11.840036992969877, 0.0)"
138s,0.030827148920684437,0.04625870172372404,0.0031257515026479254,0.00448453629721492,"(True, 9.8623159565211, 0.0)","(True, 10.31515828123692, 0.0)"
139s,0.03074321247121497,0.04620648217462968,0.002923430385685082,0.004133580651285759,"(True, 10.516143165834459, 0.0)","(True, 11.178318768319436, 0.0)"
140s,0.029523040849125666,0.048169152469482945,0.0031739985304188663,0.004674258016744252,"(True, 9.301529463918676, 0.0)","(True, 10.305197594341202, 0.0)"
141s,0.030225185891867484,0.04579000209453889,0.00306449630317277,0.0045142277131890165,"(True, 9.86301920500749, 0.0)","(True, 10.143485221349444, 0.0)"
142s,0.03040925511268396,0.04570828298767425,0.0028505655934700897,0.003963087592299258,"(True, 10.667797009247469, 0.0)","(True, 11.533503088978094, 0.0)"
143s,0.028647510737315616,0.04729308989208919,0.0032989994216137608,0.004621961971075946,"(True, 8.683696805045878, 0.0)","(True, 10.232254221918627, 0.0)"
144s,0.028694677932793396,0.047602879673500145,0.0033224195124112836,0.004252923884118215,"(True, 8.636681137225777, 0.0)","(True, 11.19297710717669, 0.0)"
145s,0.02777072801342182,0.04814978546979119,0.0030723672912111636,0.004928792149400157,"(True, 9.038869829418823, 0.0)","(True, 9.769084191479065, 0.0)"
146s,0.028440723063135567,0.04879667081075684,0.0032688519789934966,0.005086623641387343,"(True, 8.700523378208356, 0.0)","(True, 9.593135692942258, 0.0)"
147s,0.02907692368150243,0.04892762877048179,0.0034736329646202126,0.005353880445158284,"(True, 8.37075303512429, 0.0)","(True, 9.138722702470671, 0.0)"
148s,0.02747450941866596,0.05049696996324987,0.00394307326833334,0.004517848746001214,"(True, 6.9677907431527135, 3.219646771412954e-12)","(True, 11.177215706467635, 0.0)"
149s,0.028448538127880903,0.050480232954254065,0.0033161332807730773,0.004317797403874719,"(True, 8.578828327807381, 0.0)","(True, 11.69119998751075, 0.0)"
150s,0.02655549721101667,0.0540506065746785,0.0032907990767377725,0.00482792887439886,"(True, 8.069619746381358, 6.661338147750939e-16)","(True, 11.195402413919883, 0.0)"
151s,0.025350699078720704,0.056377174412975475,0.003091362507089816,0.004055941250780036,"(True, 8.200493801869147, 2.220446049250313e-16)","(True, 13.89989916696477, 0.0)"
152s,0.02452540137389072,0.058864848815381204,0.003568016781769664,0.005248878959338154,"(True, 6.873678817655845, 6.256772877577532e-12)","(True, 11.214746857642082, 0.0)"
153s,0.024612872443417904,0.060883989695408675,0.0034485279701778697,0.004684220677026326,"(True, 7.13721119743402, 9.523493105234593e-13)","(True, 12.997677499271775, 0.0)"
154s,0.025919051333263977,0.061017868325882324,0.0033990197593671842,0.004655118624962141,"(True, 7.625448855316299, 2.4424906541753444e-14)","(True, 13.107693539469913, 0.0)"
155s,0.024734442414373992,0.06437267927420717,0.0032322604998029176,0.004259164725730133,"(True, 7.65236663811043, 1.9761969838327786e-14)","(True, 15.113921019613064, 0.0)"
156s,0.026243527379969638,0.06593328058879545,0.0031602636523431512,0.0048023758049499125,"(True, 8.304220871100926, 0.0)","(True, 13.729304674747986, 0.0)"
157s,0.026524823656034667,0.06481321585936427,0.0033242503725689687,0.005492210236346635,"(True, 7.979189496348429, 1.5543122344752192e-15)","(True, 11.800934973399233, 0.0)"
158s,0.02571682975188543,0.06467192935321439,0.0033473352354770423,0.0040494642391846435,"(True, 7.682776878551998, 1.554312234475219e-14)","(True, 15.970490300276373, 0.0)"
159s,0.023543655315590727,0.06525265866846061,0.0032110695425228634,0.004251832450999068,"(True, 7.332029096166202, 2.2670754162845697e-13)","(True, 15.346949678867983, 0.0)"
160s,0.02430283497390466,0.06358732736746665,0.0034318870316474054,0.004446698890881121,"(True, 7.081478717042325, 1.426192497433476e-12)","(True, 14.299895029516314, 0.0)"
161s,0.023050286225491372,0.06474128253452967,0.002792717309927706,0.004566025371334471,"(True, 8.25371266312954, 2.220446049250313e-16)","(True, 14.178914322503715, 0.0)"
162s,0.0239667989425686,0.06390686974315873,0.0029501437806495018,0.004849608274713063,"(True, 8.123942670106771, 4.440892098500626e-16)","(True, 13.177738514754559, 0.0)"
163s,0.023935248084358374,0.06496013459729534,0.003247725262059897,0.004455620434003267,"(True, 7.369850019018308, 1.7075230118734908e-13)","(True, 14.579369037261156, 0.0)"
164s,0.027379885857802,0.06419176077246552,0.003247287388934899,0.004611959257570187,"(True, 8.431617709938056, 0.0)","(True, 13.918544633086153, 0.0)"
165s,0.030000357316066872,0.06477709902445779,0.0031946883336020694,0.004521727823661502,"(True, 9.390699243027855, 0.0)","(True, 14.325740413982736, 0.0)"
166s,0.03167463274231731,0.06503529480028677,0.0033354520958443832,0.004680974812773366,"(True, 9.49635366725264, 0.0)","(True, 13.893536581914422, 0.0)"
167s,0.032594523357881544,0.06497586576540401,0.003204659338724206,0.005095860463948505,"(True, 10.170979162751701, 0.0)","(True, 12.750715257037816, 0.0)"
168s,0.03187297025173475,0.06448811950786805,0.003413053166673365,0.004480199881994905,"(True, 9.338550762395741, 0.0)","(True, 14.394027321645599, 0.0)"
169s,0.03051001773577775,0.06465163967628114,0.0035131732878418494,0.004839453581235095,"(True, 8.684461378937595, 0.0)","(True, 13.359285008325495, 0.0)"
